Time [UTC], Temp OB [C], Temp RTC [C], Bat [V], Distace [mm], Pressure Atmos [mBar], Humidity [%], Temp Atmos [C],
2019/03/15 03:48:00,-1.15,0.75,4.02,1770,970.21,100.00,0.97,
2019/03/15 03:49:00,-1.15,1.00,4.02,1770,970.16,100.00,1.01,
2019/03/15 03:50:00,-1.03,1.00,4.20,1770,970.10,100.00,1.08,
2019/03/15 03:51:00,-1.15,1.00,3.94,1770,970.20,100.00,1.07,
2019/03/15 03:52:00,-1.15,1.00,4.02,1770,970.23,100.00,1.07,
2019/03/15 03:53:00,-1.03,1.00,4.19,1770,970.22,100.00,1.05,
2019/03/15 03:54:00,-1.15,1.00,4.22,1770,970.32,100.00,1.07,
2019/03/15 03:55:00,-1.03,1.00,4.20,1770,970.27,100.00,1.09,
2019/03/15 03:56:00,-1.03,1.00,4.14,1770,970.35,100.00,1.05,
2019/03/15 03:57:00,-1.03,1.00,4.19,1769,970.34,100.00,1.06,
2019/03/15 03:58:00,-1.15,0.75,4.02,1770,970.42,100.00,1.04,
2019/03/15 03:59:00,-1.03,1.00,4.14,1768,970.42,100.00,1.08,
2019/03/15 04:00:00,-1.03,1.00,4.19,1769,970.40,100.00,1.09,
2019/03/15 04:01:00,-1.15,1.00,4.22,1770,970.47,100.00,1.07,
2019/03/15 04:02:00,-1.03,1.00,4.14,1768,970.46,100.00,1.04,
2019/03/15 04:03:00,-1.15,1.00,4.15,1770,970.54,100.00,1.03,
2019/03/15 04:04:00,-1.03,1.00,4.14,1769,970.60,100.00,0.99,
2019/03/15 04:05:00,-1.03,1.00,4.19,1770,970.55,100.00,1.00,
2019/03/15 04:06:00,-1.03,1.00,4.14,1769,970.57,100.00,1.03,
2019/03/15 04:07:00,-1.03,1.00,4.20,1770,970.62,100.00,1.06,
2019/03/15 04:08:00,-1.03,1.00,4.14,1768,970.68,100.00,1.06,
2019/03/15 04:09:00,-1.15,1.00,3.94,1771,970.62,100.00,1.05,
2019/03/15 04:10:00,-1.03,1.00,4.19,1769,970.65,100.00,1.06,
2019/03/15 04:11:00,-1.03,1.00,4.14,1770,970.68,100.00,1.08,
2019/03/15 04:12:00,-1.03,1.00,4.19,1769,970.69,100.00,1.13,
2019/03/15 04:13:00,-1.03,1.00,4.19,1767,970.72,100.00,1.14,
2019/03/15 04:14:00,-1.03,1.00,4.19,1769,970.71,100.00,1.15,
2019/03/15 04:15:00,-1.03,1.00,4.19,1768,970.63,100.00,1.20,
2019/03/15 04:16:00,-1.03,1.00,4.19,1769,970.72,100.00,1.13,
2019/03/15 04:17:00,-1.03,1.00,4.14,1770,970.63,100.00,1.08,
2019/03/15 04:18:00,-1.03,1.00,4.19,1770,970.67,100.00,1.13,
2019/03/15 04:19:00,-1.03,1.00,4.20,1769,970.72,100.00,1.10,
2019/03/15 04:20:00,-1.03,1.00,4.14,1768,970.76,100.00,1.12,
2019/03/15 04:21:00,-1.03,1.00,4.19,1769,970.77,100.00,1.05,
2019/03/15 04:22:00,-1.03,1.00,4.19,1770,970.92,100.00,1.12,
2019/03/15 04:23:00,-1.03,1.00,4.14,1770,970.91,100.00,1.08,
2019/03/15 04:24:00,-1.03,1.00,4.19,1769,970.86,100.00,1.02,
2019/03/15 04:25:00,-1.03,1.00,4.19,1769,970.89,100.00,0.99,
2019/03/15 04:26:00,-1.03,1.00,4.14,1770,970.91,100.00,1.00,
2019/03/15 04:27:00,-1.03,1.00,4.19,1770,971.01,100.00,1.07,
2019/03/15 04:28:00,-1.03,1.00,4.19,1770,971.03,100.00,1.08,
2019/03/15 04:29:00,-1.03,1.00,4.20,1770,971.04,100.00,1.01,
2019/03/15 04:30:00,-1.15,1.00,3.93,1770,971.12,100.00,1.00,
2019/03/15 04:31:00,-1.15,1.00,4.02,1770,971.16,100.00,1.11,
2019/03/15 04:32:00,-1.15,1.00,4.22,1770,971.18,100.00,1.07,
2019/03/15 04:33:00,-1.03,1.00,4.18,1770,971.23,100.00,1.03,
2019/03/15 04:34:00,-1.03,1.00,4.14,1771,971.28,100.00,1.05,
2019/03/15 04:35:00,-1.03,1.00,4.19,1770,971.26,100.00,1.02,
2019/03/15 04:36:00,-1.03,1.00,4.14,1770,971.31,100.00,1.06,
2019/03/15 04:37:00,-1.15,1.00,4.02,1769,971.30,100.00,1.14,
2019/03/15 04:38:00,-1.03,1.00,4.14,1770,971.34,100.00,1.13,
2019/03/15 04:39:00,-1.15,0.75,4.22,1770,971.34,100.00,1.13,
2019/03/15 04:40:00,-1.15,1.00,4.02,1770,971.34,100.00,1.14,
2019/03/15 04:41:00,-1.03,1.00,4.19,1769,971.32,100.00,1.14,
2019/03/15 04:42:00,-1.03,1.00,4.14,1770,971.32,100.00,1.06,
2019/03/15 04:43:00,-1.15,1.00,4.02,1770,971.32,100.00,1.12,
2019/03/15 04:44:00,-1.03,0.75,4.14,1768,971.38,100.00,1.11,
2019/03/15 04:45:00,-1.03,1.00,4.13,1769,971.46,100.00,1.05,
2019/03/15 04:46:00,-1.15,1.00,4.22,1771,971.49,100.00,1.04,
2019/03/15 04:47:00,-1.03,1.00,4.19,1768,971.49,100.00,1.13,
2019/03/15 04:48:00,-1.03,1.00,4.14,1770,971.52,100.00,1.14,
2019/03/15 04:49:00,-1.15,1.00,4.02,1770,971.55,100.00,1.17,
2019/03/15 04:50:00,-1.03,1.00,4.19,1770,971.54,100.00,1.16,
2019/03/15 04:51:00,-1.03,1.00,4.19,1768,971.59,100.00,1.16,
2019/03/15 04:52:00,-1.03,1.00,4.14,1770,971.58,100.00,1.17,
2019/03/15 04:53:00,-1.15,1.00,4.02,1769,971.56,100.00,1.14,
2019/03/15 04:54:00,-1.03,1.00,4.19,1770,971.56,100.00,1.18,
2019/03/15 04:55:00,-1.15,1.00,4.22,1767,971.55,100.00,1.18,
2019/03/15 04:56:00,-1.03,1.00,4.14,1769,971.49,100.00,1.22,
2019/03/15 04:57:00,-1.03,1.00,4.19,1768,971.55,100.00,1.16,
2019/03/15 04:58:00,-1.03,1.00,4.14,1769,971.53,100.00,1.17,
2019/03/15 04:59:00,-1.03,1.00,4.13,1770,971.56,100.00,1.11,
2019/03/15 05:00:00,-1.03,1.00,4.18,1769,971.52,100.00,1.08,
2019/03/15 05:01:00,-1.03,1.00,4.19,1769,971.52,100.00,1.05,
2019/03/15 05:02:00,-1.03,1.00,4.13,1769,971.59,100.00,1.08,
2019/03/15 05:03:00,-1.15,1.00,4.22,1770,971.60,100.00,1.13,
2019/03/15 05:04:00,-1.15,1.00,4.02,1772,971.53,100.00,1.09,
2019/03/15 05:05:00,-1.03,1.00,4.19,1770,971.61,100.00,1.03,
2019/03/15 05:06:00,-1.03,1.00,4.19,1771,971.56,100.00,1.01,
2019/03/15 05:07:00,-1.03,1.00,4.19,1770,971.49,100.00,1.07,
2019/03/15 05:08:00,-1.03,1.00,4.19,1770,971.56,100.00,1.03,
2019/03/15 05:09:00,-1.03,1.00,4.19,1770,971.61,100.00,1.03,
2019/03/15 05:10:00,-1.15,1.00,4.02,1768,971.71,100.00,1.03,
2019/03/15 05:11:00,-1.15,1.00,4.22,1770,971.69,100.00,1.06,
2019/03/15 05:12:00,-1.15,1.00,4.02,1769,971.78,100.00,1.08,
2019/03/15 05:13:00,-1.15,1.00,4.02,1769,971.70,100.00,1.09,
2019/03/15 05:14:00,-1.15,1.00,3.94,1770,971.83,100.00,1.10,
2019/03/15 05:15:00,-1.15,1.00,4.02,1769,971.84,100.00,1.12,
2019/03/15 05:16:00,-1.15,1.00,3.94,1768,971.90,100.00,1.17,
2019/03/15 05:17:00,-1.03,1.00,4.18,1769,971.89,100.00,1.16,
2019/03/15 05:18:00,-1.03,1.00,4.14,1769,971.97,100.00,1.10,
2019/03/15 05:19:00,-1.03,1.00,4.14,1768,972.03,100.00,1.13,
2019/03/15 05:20:00,-1.15,1.00,4.02,1770,972.04,100.00,1.10,
2019/03/15 05:21:00,-1.15,1.00,4.02,1770,972.01,100.00,1.12,
2019/03/15 05:22:00,-1.03,1.00,4.19,1770,971.99,100.00,1.09,
2019/03/15 05:23:00,-1.03,1.00,4.19,1773,972.01,100.00,1.02,
2019/03/15 05:24:00,-1.15,1.00,3.93,1769,972.04,100.00,1.03,
2019/03/15 05:25:00,-1.03,1.00,4.19,1770,972.14,100.00,1.08,
2019/03/15 05:26:00,-1.03,0.75,4.13,1769,972.10,100.00,1.05,
2019/03/15 05:27:00,-1.03,1.00,4.14,1769,972.10,100.00,1.07,
2019/03/15 05:28:00,-1.03,1.00,4.19,1769,972.13,100.00,1.03,
2019/03/15 05:29:00,-1.15,0.75,4.02,1771,972.22,100.00,1.03,
2019/03/15 05:30:00,-1.15,1.00,4.02,1771,972.22,100.00,1.02,
2019/03/15 05:31:00,-1.03,1.00,4.18,1768,972.17,100.00,1.00,
2019/03/15 05:32:00,-1.15,1.00,4.02,1772,972.30,100.00,1.00,
2019/03/15 05:33:00,-1.15,1.00,4.22,1771,972.34,100.00,1.03,
2019/03/15 05:34:00,-1.03,1.00,4.19,1768,972.24,100.00,1.05,
2019/03/15 05:35:00,-1.03,1.00,4.13,1770,972.24,100.00,1.03,
2019/03/15 05:36:00,-1.03,1.00,4.19,1769,972.24,100.00,0.99,
2019/03/15 05:37:00,-1.15,1.00,4.02,1768,972.28,100.00,1.01,
2019/03/15 05:38:00,-1.15,1.00,3.93,1769,972.20,100.00,1.00,
2019/03/15 05:39:00,-1.15,1.00,4.21,1769,972.16,100.00,0.99,
2019/03/15 05:40:00,-1.15,0.75,4.22,1769,972.21,100.00,0.95,
2019/03/15 05:41:00,-1.15,1.00,4.02,1767,972.26,100.00,0.97,
2019/03/15 05:42:00,-1.15,0.75,4.02,1766,972.16,100.00,0.99,
2019/03/15 05:43:00,-1.15,1.00,4.02,1771,972.18,100.00,0.98,
2019/03/15 05:44:00,-1.15,1.00,4.01,1771,972.23,100.00,1.03,
2019/03/15 05:45:00,-1.15,1.00,4.01,1769,972.19,100.00,1.00,
2019/03/15 05:46:00,-1.15,1.00,3.93,1771,972.15,100.00,1.00,
2019/03/15 05:47:00,-1.15,1.00,4.22,1769,972.30,100.00,1.03,
2019/03/15 05:48:00,-1.15,0.75,4.02,1770,972.21,100.00,1.10,
2019/03/15 05:49:00,-1.15,0.75,4.01,1771,972.20,100.00,1.13,
2019/03/15 05:50:00,-1.03,1.00,4.18,1770,972.25,100.00,1.07,
2019/03/15 05:51:00,-1.15,0.75,4.01,1770,972.27,100.00,1.07,
2019/03/15 05:52:00,-1.15,1.00,3.93,1768,972.22,100.00,1.19,
2019/03/15 05:53:00,-1.15,1.00,4.02,1769,972.26,100.00,1.22,
2019/03/15 05:54:00,-1.15,1.00,4.01,1770,972.25,100.00,1.19,
2019/03/15 05:55:00,-1.15,0.75,3.93,1768,972.31,100.00,1.17,
2019/03/15 05:56:00,-1.15,1.00,3.93,1765,972.27,100.00,1.15,
2019/03/15 05:57:00,-1.15,1.00,4.02,1770,972.38,100.00,1.11,
2019/03/15 05:58:00,-1.03,1.00,4.14,1767,972.46,100.00,1.10,
2019/03/15 05:59:00,-1.15,1.00,4.21,1771,972.43,100.00,1.17,
2019/03/15 06:00:00,-1.03,0.75,4.13,1769,972.49,100.00,1.15,
2019/03/15 06:01:00,-1.03,1.00,4.13,1770,972.50,100.00,1.17,
2019/03/15 06:02:00,-1.15,1.00,4.02,1769,972.49,100.00,1.18,
2019/03/15 06:03:00,-1.15,1.00,3.93,1766,972.48,100.00,1.16,
2019/03/15 06:04:00,-1.03,1.00,4.19,1770,972.46,100.00,1.17,
2019/03/15 06:05:00,-1.03,1.00,4.18,1767,972.53,100.00,1.20,
2019/03/15 06:06:00,-1.15,1.00,3.93,1771,972.47,100.00,1.20,
2019/03/15 06:07:00,-1.15,0.75,3.93,1769,972.46,100.00,1.19,
2019/03/15 06:08:00,-1.03,1.00,4.13,1769,972.42,100.00,1.25,
2019/03/15 06:09:00,-1.03,1.00,4.13,1772,972.45,100.00,1.21,
2019/03/15 06:10:00,-1.03,1.00,4.13,1766,972.39,100.00,1.21,
2019/03/15 06:11:00,-1.03,1.00,4.19,1773,972.45,100.00,1.23,
2019/03/15 06:12:00,-1.03,1.00,4.14,1768,972.53,100.00,1.25,
2019/03/15 06:13:00,-1.03,1.00,4.19,1766,972.57,100.00,1.21,
2019/03/15 06:14:00,-1.03,1.00,4.19,1771,972.59,100.00,1.17,
2019/03/15 06:15:00,-1.03,1.00,4.18,1767,972.65,100.00,1.22,
2019/03/15 06:16:00,-1.03,1.00,4.14,1771,972.61,100.00,1.23,
2019/03/15 06:17:00,-1.03,1.00,4.19,1772,972.63,100.00,1.16,
2019/03/15 06:18:00,-1.03,1.00,4.19,1766,972.60,100.00,1.18,
2019/03/15 06:19:00,-1.15,1.00,4.22,1765,972.64,100.00,1.19,
2019/03/15 06:20:00,-1.03,1.00,4.18,1772,972.55,100.00,1.19,
2019/03/15 06:21:00,-1.03,1.00,4.14,1767,972.60,100.00,1.19,
2019/03/15 06:22:00,-1.03,1.00,4.19,1770,972.61,100.00,1.22,
2019/03/15 06:23:00,-1.03,1.00,4.19,1769,972.65,100.00,1.25,
2019/03/15 06:24:00,-1.03,1.00,4.14,1771,972.65,100.00,1.31,
2019/03/15 06:25:00,-1.03,1.00,4.18,1766,972.68,100.00,1.36,
2019/03/15 06:26:00,-1.03,1.00,4.19,1769,972.66,100.00,1.35,
2019/03/15 06:27:00,-1.03,1.00,4.18,1768,972.76,100.00,1.34,
2019/03/15 06:28:00,-1.03,1.00,4.13,1769,972.74,100.00,1.28,
2019/03/15 06:29:00,-1.03,1.00,4.18,1757,972.71,100.00,1.36,
2019/03/15 06:30:00,-1.03,1.00,4.13,1768,972.74,100.00,1.34,
2019/03/15 06:31:00,-1.03,1.00,4.18,1770,972.74,100.00,1.32,
2019/03/15 06:32:00,-1.03,1.00,4.14,1770,972.82,100.00,1.32,
2019/03/15 06:33:00,-1.03,1.00,4.18,1771,972.79,100.00,1.23,
2019/03/15 06:34:00,-1.03,1.00,4.19,1770,972.84,100.00,1.20,
2019/03/15 06:35:00,-1.03,1.00,4.18,1769,972.79,100.00,1.20,
2019/03/15 06:36:00,-1.03,1.00,4.14,1769,972.91,100.00,1.18,
2019/03/15 06:37:00,-1.03,1.00,4.18,1771,972.83,100.00,1.15,
2019/03/15 06:38:00,-1.03,1.00,4.13,1770,972.79,100.00,1.11,
2019/03/15 06:39:00,-1.03,1.00,4.19,1772,972.82,100.00,1.12,
2019/03/15 06:40:00,-1.03,1.00,4.18,1769,972.95,100.00,1.11,
2019/03/15 06:41:00,-1.03,1.00,4.13,1772,972.92,100.00,1.10,
2019/03/15 06:42:00,-1.03,1.00,4.18,1771,972.96,100.00,1.10,
2019/03/15 06:43:00,-1.03,1.00,4.18,1773,972.89,100.00,1.08,
2019/03/15 06:44:00,-1.03,1.00,4.13,1770,972.96,100.00,1.07,
2019/03/15 06:45:00,-1.03,1.00,4.19,1770,973.01,100.00,1.09,
2019/03/15 06:46:00,-1.03,1.00,4.14,1770,972.95,100.00,1.05,
2019/03/15 06:47:00,-1.03,1.00,4.14,1770,973.04,100.00,1.03,
2019/03/15 06:48:00,-1.03,1.00,4.19,1769,973.14,100.00,0.99,
2019/03/15 06:49:00,-1.03,1.00,4.13,1770,972.99,100.00,1.02,
2019/03/15 06:50:00,-1.03,1.00,4.18,1772,973.20,100.00,0.98,
2019/03/15 06:51:00,-1.03,1.00,4.18,1771,973.13,100.00,0.97,
2019/03/15 06:52:00,-1.03,1.00,4.13,1770,973.20,100.00,0.94,
2019/03/15 06:53:00,-1.03,0.75,4.18,1770,973.18,100.00,0.95,
2019/03/15 06:54:00,-1.03,1.00,4.19,1768,973.33,100.00,0.96,
2019/03/15 06:55:00,-1.15,1.00,3.93,1769,973.22,100.00,0.94,
2019/03/15 06:56:00,-1.15,1.00,4.02,1769,973.32,100.00,0.91,
2019/03/15 06:57:00,-1.15,1.00,3.93,1767,973.35,100.00,0.91,
2019/03/15 06:58:00,-1.15,1.00,4.01,1769,973.33,100.00,0.88,
2019/03/15 06:59:00,-1.03,1.00,4.18,1767,973.36,100.00,0.86,
2019/03/15 07:00:00,-1.15,1.00,3.93,1770,973.39,100.00,0.87,
2019/03/15 07:01:00,-1.15,1.00,4.01,1768,973.38,100.00,0.84,
2019/03/15 07:02:00,-1.15,1.00,4.01,1769,973.38,100.00,0.87,
2019/03/15 07:03:00,-1.15,1.00,4.02,1767,973.38,100.00,0.81,
2019/03/15 07:04:00,-1.15,0.75,4.02,1769,973.43,100.00,0.81,
2019/03/15 07:05:00,-1.15,1.00,4.02,1769,973.43,100.00,0.82,
2019/03/15 07:06:00,-1.15,1.00,4.02,1769,973.34,100.00,0.80,
2019/03/15 07:07:00,-1.15,1.00,4.21,1770,973.45,100.00,0.78,
2019/03/15 07:08:00,-1.15,0.75,4.01,1768,973.51,100.00,0.80,
2019/03/15 07:09:00,-1.15,1.00,3.93,1769,973.47,100.00,0.80,
2019/03/15 07:10:00,-1.15,0.75,3.93,1769,973.65,100.00,0.75,
2019/03/15 07:11:00,-1.15,0.75,4.02,1768,973.53,100.00,0.78,
2019/03/15 07:12:00,-1.15,0.75,4.21,1769,973.58,100.00,0.76,
2019/03/15 07:13:00,-1.15,0.75,4.02,1769,973.59,100.00,0.76,
2019/03/15 07:14:00,-1.15,0.75,4.02,1769,973.59,100.00,0.71,
2019/03/15 07:15:00,-1.15,0.75,4.01,1769,973.66,100.00,0.70,
2019/03/15 07:16:00,-1.15,0.75,4.01,1770,973.66,100.00,0.78,
2019/03/15 07:17:00,-1.15,0.75,4.01,1770,973.67,100.00,0.75,
2019/03/15 07:18:00,-1.15,0.75,3.93,1763,973.78,100.00,0.74,
2019/03/15 07:19:00,-1.15,0.75,4.02,1768,973.67,100.00,0.73,
2019/03/15 07:20:00,-1.27,0.75,4.18,1767,973.68,100.00,0.70,
2019/03/15 07:21:00,-1.27,0.75,3.97,1769,973.68,100.00,0.71,
2019/03/15 07:22:00,-1.27,0.75,3.96,1769,973.61,100.00,0.71,
2019/03/15 07:23:00,-1.27,0.75,4.19,1768,973.89,100.00,0.69,
2019/03/15 07:24:00,-1.27,0.75,4.19,1766,973.69,100.00,0.69,
2019/03/15 07:25:00,-1.27,0.75,3.96,1768,973.75,100.00,0.67,
2019/03/15 07:26:00,-1.27,0.75,4.19,1767,973.75,100.00,0.65,
2019/03/15 07:27:00,-1.27,0.75,3.96,1766,973.84,100.00,0.63,
2019/03/15 07:28:00,-1.27,0.75,3.96,1769,973.88,100.00,0.66,
2019/03/15 07:29:00,-1.27,0.75,3.96,1768,973.84,100.00,0.66,
2019/03/15 07:30:00,-1.27,0.75,4.19,1768,973.92,100.00,0.65,
2019/03/15 07:31:00,-1.27,0.75,3.96,1767,973.95,100.00,0.61,
2019/03/15 07:32:00,-1.27,0.75,4.18,1767,974.14,100.00,0.62,
2019/03/15 07:33:00,-1.27,0.75,4.19,1769,974.12,100.00,0.67,
2019/03/15 07:34:00,-1.27,0.75,3.96,1768,974.07,100.00,0.66,
2019/03/15 07:35:00,-1.27,0.50,3.96,1769,974.11,100.00,0.64,
2019/03/15 07:36:00,-1.27,0.75,4.18,1768,974.15,100.00,0.67,
2019/03/15 07:37:00,-1.27,0.75,3.97,1769,974.11,100.00,0.63,
2019/03/15 07:38:00,-1.27,0.75,4.19,1768,974.13,100.00,0.61,
2019/03/15 07:39:00,-1.27,0.75,3.96,1768,974.21,100.00,0.62,
2019/03/15 07:40:00,-1.27,0.75,4.19,1767,974.24,100.00,0.60,
2019/03/15 07:41:00,-1.27,0.75,4.19,1768,974.31,100.00,0.61,
2019/03/15 07:42:00,-1.27,0.75,3.96,1767,974.34,100.00,0.59,
2019/03/15 07:43:00,-1.27,0.75,3.96,1766,974.52,100.00,0.58,
2019/03/15 07:44:00,-1.27,0.75,4.19,1765,974.43,100.00,0.61,
2019/03/15 07:45:00,-1.27,0.50,3.96,1768,974.44,100.00,0.60,
2019/03/15 07:46:00,-1.39,0.75,4.06,1767,974.52,100.00,0.64,
2019/03/15 07:47:00,-1.39,0.50,3.97,1768,974.55,100.00,0.59,
2019/03/15 07:48:00,-1.39,0.75,4.05,1768,974.55,100.00,0.58,
2019/03/15 07:49:00,-1.39,0.75,4.05,1766,974.55,100.00,0.62,
2019/03/15 07:50:00,-1.39,0.75,3.97,1771,974.56,100.00,0.61,
2019/03/15 07:51:00,-1.39,0.75,4.05,1766,974.52,100.00,0.58,
2019/03/15 07:52:00,-1.39,0.75,4.05,1767,974.57,100.00,0.56,
2019/03/15 07:53:00,-1.39,0.75,4.05,1766,974.61,100.00,0.58,
2019/03/15 07:54:00,-1.39,0.75,4.05,1766,974.63,100.00,0.56,
2019/03/15 07:55:00,-1.39,0.75,3.98,1767,974.74,100.00,0.56,
