Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC],PresOB [mBar],RH_OB [%],TempOB [C],Temp RTC [C],Bat [V],Humidity [%],Temp Atmos [C],Distance [mm],
2020/02/29 14:21:12,959.65,22.47,12.65,13.25,4.77,62.81,13.36,9999,
2020/02/29 14:26:12,959.96,22.55,12.16,12.75,4.76,62.70,13.09,1076,
2020/02/29 14:31:12,960.19,22.85,11.92,12.50,4.77,60.52,13.78,1060,
2020/02/29 14:36:12,959.93,23.04,11.86,12.50,4.76,59.98,13.93,1035,
2020/02/29 14:41:12,960.08,23.16,11.98,12.50,4.77,57.43,14.26,1066,
2020/02/29 14:46:12,959.89,22.97,12.05,12.50,4.76,61.05,13.55,1162,
2020/02/29 14:51:12,959.97,22.92,12.00,12.50,4.76,61.87,13.53,1024,
2020/02/29 14:56:12,960.20,23.09,11.98,12.50,4.77,58.26,14.30,1032,
2020/02/29 15:01:12,960.03,23.11,12.14,12.75,4.76,59.74,14.24,1076,
2020/02/29 15:06:12,960.24,22.89,12.12,12.50,4.77,62.63,13.60,1109,
2020/02/29 15:11:12,960.22,22.93,12.01,12.50,4.77,61.62,13.97,1076,
2020/02/29 15:16:12,960.20,22.90,11.95,12.50,4.76,65.56,13.32,1004,
2020/02/29 15:21:12,960.11,22.83,11.87,12.50,4.76,65.26,13.21,1053,
2020/02/29 15:26:12,960.15,22.98,11.83,12.50,4.76,63.24,13.68,9999,
2020/02/29 15:31:12,960.43,23.00,11.83,12.25,4.76,62.74,13.64,1048,
2020/02/29 15:36:12,960.30,22.80,11.76,12.25,4.76,64.50,13.24,9999,
2020/02/29 15:41:12,960.36,22.78,11.53,12.00,4.77,64.64,13.13,1061,
2020/02/29 15:46:12,960.57,22.91,11.37,12.00,4.77,63.49,13.29,1035,
2020/02/29 15:51:12,960.44,23.09,11.40,12.00,4.76,64.06,13.40,1056,
2020/02/29 15:56:12,960.62,22.90,11.38,12.00,4.76,64.09,12.69,1217,
2020/02/29 16:01:12,960.39,23.13,11.44,12.00,4.76,60.66,13.66,1035,
2020/02/29 16:06:12,960.56,23.19,11.62,12.25,4.76,59.47,14.02,1026,
2020/02/29 16:11:12,960.30,23.22,11.80,12.50,4.76,59.06,14.03,1038,
2020/02/29 16:16:12,960.27,23.37,12.14,12.75,4.76,57.23,14.80,9999,
2020/02/29 16:21:12,960.08,23.17,12.51,13.00,4.76,57.07,13.90,1080,
2020/02/29 16:26:12,960.23,23.00,12.65,13.25,4.76,58.77,14.03,1081,
2020/02/29 16:31:12,960.19,22.96,12.88,13.50,4.76,59.12,14.08,1042,
2020/02/29 16:36:12,960.26,22.79,13.08,13.75,4.76,58.12,14.20,9999,
2020/02/29 16:41:12,959.98,22.84,13.20,13.75,4.76,56.93,14.43,9999,
2020/02/29 16:46:12,959.73,22.80,13.19,13.75,4.76,59.58,14.10,9999,
2020/02/29 16:51:12,959.59,22.85,13.19,13.75,4.76,59.08,13.98,9999,
2020/02/29 16:56:12,959.40,22.81,13.41,14.00,4.77,57.47,13.89,1053,
2020/02/29 17:01:12,959.54,22.70,13.62,14.25,4.77,58.14,14.40,1041,
2020/02/29 17:06:12,959.27,22.65,13.71,14.25,4.76,58.09,14.25,1161,
2020/02/29 17:11:12,959.29,22.62,13.87,14.50,4.76,60.82,14.20,1032,
2020/02/29 17:16:12,959.41,22.49,13.80,14.25,4.77,59.40,14.26,9999,
2020/02/29 17:21:12,959.36,22.75,13.87,14.50,4.77,57.73,14.88,1087,
2020/02/29 17:26:12,958.59,22.85,14.15,14.75,4.77,58.35,13.72,1124,
2020/02/29 17:31:12,959.01,22.26,14.13,14.75,4.76,58.29,14.36,1119,
2020/02/29 17:36:12,959.35,22.65,14.05,14.50,4.77,55.51,14.72,9999,
2020/02/29 17:41:12,958.49,22.68,14.17,14.75,4.76,53.51,14.22,1072,
2020/02/29 17:46:12,958.40,22.36,14.21,14.75,4.76,55.83,13.59,1157,
2020/02/29 17:51:12,959.19,22.03,13.72,14.25,4.76,57.81,13.74,1144,
2020/02/29 17:56:12,958.61,22.47,13.68,14.25,4.76,55.53,13.94,1123,
2020/02/29 18:01:12,958.94,22.21,13.72,14.25,4.77,57.67,14.06,1178,
2020/02/29 18:06:12,958.61,22.48,13.92,14.50,4.76,58.44,13.83,9999,
2020/02/29 18:11:12,958.37,22.56,14.15,14.75,4.76,51.10,14.92,1046,
2020/02/29 18:16:12,958.47,22.42,14.33,15.00,4.76,55.63,13.28,1152,
2020/02/29 18:21:12,958.23,22.27,14.40,15.00,4.76,54.52,14.10,1199,
2020/02/29 18:26:12,958.28,22.23,14.46,15.00,4.76,54.59,14.60,1087,
2020/02/29 18:31:12,958.25,22.30,14.59,15.25,4.76,54.22,14.91,1051,
2020/02/29 18:36:12,958.14,22.20,14.68,15.25,4.77,54.78,14.51,1105,
2020/02/29 18:41:12,957.83,22.21,14.72,15.25,4.76,55.01,14.12,1261,
2020/02/29 18:46:12,957.82,22.23,14.67,15.25,4.76,54.46,14.64,1101,
2020/02/29 18:51:12,958.03,22.20,14.68,15.25,4.76,53.16,14.92,1204,
2020/02/29 18:56:12,958.14,22.45,14.90,15.50,4.76,49.89,15.02,1110,
2020/02/29 19:01:12,957.73,22.66,15.21,15.75,4.76,53.20,15.38,1085,
2020/02/29 19:06:12,958.10,22.21,15.35,16.00,4.76,51.93,14.91,9999,
2020/02/29 19:11:12,957.97,22.12,15.28,16.00,4.76,53.75,15.23,1095,
2020/02/29 19:16:12,958.73,22.00,15.12,15.75,4.77,54.48,14.37,1122,
2020/02/29 19:21:12,957.84,22.12,15.10,15.75,4.77,53.75,14.88,1103,
2020/02/29 19:26:12,958.46,22.19,15.16,15.75,4.76,53.01,15.49,1100,
2020/02/29 19:31:12,958.15,22.50,15.44,16.00,4.76,52.66,15.44,1046,
2020/02/29 19:36:12,957.02,22.26,15.64,16.25,4.76,52.80,15.36,1060,
2020/02/29 19:41:12,957.26,22.24,15.72,16.25,4.77,52.51,15.40,9999,
2020/02/29 19:46:12,957.86,22.18,15.79,16.50,4.76,49.13,16.22,1006,
2020/02/29 19:51:12,957.71,22.11,16.02,16.75,4.76,52.27,15.64,1057,
2020/02/29 19:56:12,957.78,22.01,16.08,16.75,4.77,51.54,15.36,1243,
2020/02/29 20:01:12,957.70,22.15,16.09,16.75,4.76,47.31,16.46,1069,
2020/02/29 20:06:12,957.22,21.95,16.27,17.00,4.77,50.40,15.67,9999,
2020/02/29 20:11:12,957.46,21.91,16.07,16.75,4.77,50.04,15.54,9999,
2020/02/29 20:16:12,957.14,21.71,16.10,16.75,4.77,53.45,14.53,1088,
2020/02/29 20:21:12,957.28,21.78,15.91,16.50,4.76,49.36,15.75,1248,
2020/02/29 20:26:12,957.33,21.87,15.81,16.50,4.77,49.99,15.69,1011,
2020/02/29 20:31:12,957.28,22.03,15.94,16.50,4.76,51.19,15.40,9999,
2020/02/29 20:36:12,957.18,21.85,15.83,16.50,4.76,52.04,15.23,1137,
2020/02/29 20:41:12,957.53,22.00,15.81,16.25,4.76,49.82,15.64,1042,
2020/02/29 20:46:12,957.09,21.92,15.89,16.50,4.76,50.82,15.19,9999,
2020/02/29 20:51:12,957.20,21.91,15.94,16.50,4.76,49.80,15.57,962,
2020/02/29 20:56:12,957.05,21.82,15.89,16.50,4.76,50.68,15.34,9999,
2020/02/29 21:01:12,957.03,21.91,15.85,16.25,4.77,48.71,15.41,9999,
2020/02/29 21:06:12,957.10,21.61,15.90,16.50,4.77,50.74,15.19,1109,
2020/02/29 21:11:12,957.34,21.70,15.72,16.25,4.77,48.78,15.09,1058,
2020/02/29 21:16:12,956.92,21.55,15.61,16.25,4.76,50.69,14.86,9999,
2020/02/29 21:21:12,957.54,21.49,15.21,15.75,4.76,51.07,14.64,1075,
2020/02/29 21:26:12,957.05,21.91,15.06,15.75,4.76,50.20,15.19,1033,
2020/02/29 21:31:12,957.05,22.14,15.22,15.75,4.76,48.63,15.49,1038,
2020/02/29 21:36:12,957.09,22.03,15.34,16.00,4.76,48.13,15.42,1066,
2020/02/29 21:41:12,956.64,21.89,15.34,16.00,4.76,49.66,14.90,1005,
2020/02/29 21:46:12,956.79,21.86,15.30,15.75,4.77,49.88,14.81,9999,
2020/02/29 21:51:12,957.23,22.02,15.25,15.75,4.76,45.23,15.63,9999,
2020/02/29 21:56:12,956.89,21.97,15.39,16.00,4.76,48.84,14.92,1144,
2020/02/29 22:01:12,957.23,21.82,15.37,16.00,4.76,47.66,15.04,9999,
2020/02/29 22:06:12,957.17,21.70,15.41,16.00,4.76,49.45,15.23,1068,
2020/02/29 22:11:12,957.07,21.55,15.21,15.75,4.76,51.24,14.74,1279,
2020/02/29 22:16:12,956.51,21.35,14.80,15.50,4.76,51.51,14.41,1036,
2020/02/29 22:21:12,956.96,21.68,14.34,15.00,4.77,50.49,14.37,1058,
2020/02/29 22:26:12,957.21,21.69,13.89,14.50,4.75,52.59,13.82,9999,
2020/02/29 22:31:12,956.80,21.93,13.60,14.25,4.76,53.12,13.94,1138,
2020/02/29 22:36:12,957.11,22.02,13.45,14.00,4.76,52.59,13.90,1059,
2020/02/29 22:41:12,957.06,21.97,13.22,14.00,4.75,53.05,13.60,977,
2020/02/29 22:46:12,957.18,22.21,13.18,13.75,4.76,50.98,14.21,1045,
2020/02/29 22:51:12,957.16,22.20,13.24,13.75,4.75,50.41,14.17,1086,
2020/02/29 22:56:12,957.13,22.21,13.22,13.75,4.76,50.54,14.17,1075,
2020/02/29 23:01:12,956.92,22.07,13.16,13.75,4.75,52.70,13.13,1114,
2020/02/29 23:06:12,957.19,22.26,12.95,13.50,4.76,48.49,14.35,9999,
2020/02/29 23:11:12,957.14,22.29,12.98,13.75,4.75,50.85,14.03,9999,
2020/02/29 23:16:12,957.31,22.29,12.92,13.50,4.75,49.82,14.17,1249,
2020/02/29 23:21:12,956.95,22.33,12.98,13.50,4.76,49.29,13.83,1177,
2020/02/29 23:26:12,956.96,22.25,12.86,13.50,4.75,50.98,14.01,1114,
2020/02/29 23:31:12,956.72,22.25,12.76,13.25,4.75,52.91,13.74,1022,
2020/02/29 23:36:12,956.76,22.24,12.66,13.25,4.76,52.18,13.74,1067,
2020/02/29 23:41:12,956.45,22.22,12.53,13.00,4.75,54.55,12.96,1142,
2020/02/29 23:46:12,956.69,22.28,12.31,12.75,4.75,53.68,13.44,1245,
2020/02/29 23:51:12,956.48,22.36,12.22,12.75,4.75,54.52,13.39,1144,
2020/02/29 23:56:12,956.67,22.32,12.18,12.75,4.76,54.88,13.36,9999,
2020/03/01 00:01:12,956.39,22.50,12.17,12.75,4.76,53.42,13.59,1166,
2020/03/01 00:06:12,956.40,22.61,12.28,12.75,4.76,52.19,14.03,1140,
2020/03/01 00:11:12,956.06,22.51,12.39,13.00,4.75,53.77,13.37,9999,
2020/03/01 00:16:12,955.86,22.22,12.24,13.00,4.76,55.39,12.27,1116,
2020/03/01 00:21:12,956.26,22.42,12.02,12.50,4.76,53.94,13.59,9999,
2020/03/01 00:26:12,956.11,22.65,12.15,12.75,4.75,52.95,13.95,1204,
2020/03/01 00:31:12,956.03,22.46,12.23,12.75,4.76,54.52,13.19,1109,
2020/03/01 00:36:12,955.86,22.39,12.17,12.75,4.76,55.52,13.04,9999,
2020/03/01 00:41:12,956.07,22.41,12.12,12.75,4.76,54.80,13.40,1142,
2020/03/01 00:46:12,956.18,22.51,12.14,12.75,4.75,54.00,13.52,1323,
2020/03/01 00:51:12,955.96,22.66,12.25,12.75,4.75,54.14,13.75,1122,
2020/03/01 00:56:12,956.13,22.77,12.40,13.00,4.76,52.61,14.26,1358,
2020/03/01 01:01:12,955.63,22.63,12.65,13.25,4.76,53.85,13.25,1136,
2020/03/01 01:06:12,955.84,22.51,12.67,13.25,4.75,55.57,13.53,9999,
2020/03/01 01:11:12,955.99,22.51,12.67,13.25,4.75,55.43,13.66,9999,
2020/03/01 01:16:12,955.85,22.45,12.69,13.25,4.75,56.50,13.40,1090,
2020/03/01 01:21:12,955.85,22.65,12.70,13.25,4.76,55.17,13.91,9999,
2020/03/01 01:26:12,955.78,22.54,12.66,13.25,4.75,55.39,13.93,9999,
2020/03/01 01:31:12,955.46,22.66,12.75,13.25,4.76,55.36,13.79,1143,
2020/03/01 01:36:12,955.66,22.43,12.74,13.25,4.75,55.59,13.76,1099,
2020/03/01 01:41:12,955.72,22.32,12.65,13.25,4.76,55.90,13.58,1281,
2020/03/01 01:46:12,955.48,22.52,12.60,13.25,4.76,55.77,13.87,1001,
2020/03/01 01:51:12,955.66,22.44,12.64,13.25,4.76,56.38,13.86,1083,
2020/03/01 01:56:12,955.62,22.36,12.62,13.25,4.76,56.72,13.49,9999,
2020/03/01 02:01:12,955.56,22.57,12.63,13.25,4.75,55.98,13.94,1250,
2020/03/01 02:06:12,955.27,22.49,12.73,13.25,4.76,57.61,13.44,1289,
2020/03/01 02:11:12,955.26,22.25,12.53,13.00,4.76,56.99,13.53,1097,
2020/03/01 02:16:12,955.38,22.40,12.40,13.00,4.75,57.18,13.53,1134,
2020/03/01 02:21:12,955.03,22.56,12.45,13.00,4.75,57.86,13.35,1139,
2020/03/01 02:26:12,955.04,22.50,12.44,13.00,4.75,57.28,13.67,1133,
2020/03/01 02:31:12,954.66,22.52,12.46,13.00,4.75,56.68,13.24,1184,
2020/03/01 02:36:12,955.12,22.50,12.47,13.00,4.76,58.40,13.45,1253,
2020/03/01 02:41:12,954.81,22.42,12.41,13.00,4.76,59.27,13.31,1233,
2020/03/01 02:46:12,955.00,22.35,12.34,13.00,4.75,59.68,13.20,1033,
2020/03/01 02:51:12,955.23,22.55,12.36,13.00,4.76,58.79,13.60,9999,
2020/03/01 02:56:12,954.96,22.39,12.42,13.00,4.75,61.12,13.00,9999,
2020/03/01 03:01:12,955.39,22.60,12.40,13.00,4.75,59.09,13.85,9999,
2020/03/01 03:06:12,954.96,22.44,12.48,13.00,4.76,59.75,13.09,1345,
2020/03/01 03:11:12,955.60,22.40,12.28,13.00,4.75,59.83,13.48,1451,
2020/03/01 03:16:12,955.51,22.34,12.15,12.75,4.76,61.22,12.93,1288,
2020/03/01 03:21:12,955.61,22.37,11.82,12.25,4.76,61.77,13.16,1097,
2020/03/01 03:26:12,955.20,22.72,11.65,12.25,4.75,60.83,13.44,1085,
2020/03/01 03:31:12,955.37,22.84,11.66,12.25,4.76,59.86,13.53,1034,
2020/03/01 03:36:12,955.37,22.85,11.76,12.25,4.75,58.92,13.41,9999,
2020/03/01 03:41:12,955.11,22.87,11.97,12.50,4.76,59.12,13.47,1127,
2020/03/01 03:46:12,954.87,22.60,11.98,12.50,4.76,59.82,13.51,1070,
2020/03/01 03:51:12,955.23,22.72,11.83,12.25,4.75,58.81,13.53,1149,
2020/03/01 03:56:12,955.37,22.90,11.88,12.50,4.76,57.61,13.68,1111,
2020/03/01 04:01:12,955.11,22.75,12.00,12.50,4.76,59.98,13.55,1186,
2020/03/01 04:06:12,955.17,22.69,12.08,12.50,4.75,61.00,13.39,1158,
2020/03/01 04:11:12,955.19,22.56,11.80,12.25,4.76,61.80,12.94,1181,
2020/03/01 04:16:12,955.22,22.75,11.65,12.25,4.76,61.44,13.36,1126,
2020/03/01 04:21:12,955.29,22.78,11.63,12.25,4.76,61.01,13.32,9999,
2020/03/01 04:26:12,955.24,22.97,11.75,12.25,4.75,59.53,13.74,1134,
2020/03/01 04:31:12,954.63,22.65,11.85,12.50,4.76,60.96,12.73,1201,
2020/03/01 04:36:12,955.03,22.76,11.66,12.25,4.75,58.66,13.68,998,
2020/03/01 04:41:12,954.92,22.73,11.36,12.00,4.75,59.23,13.04,1184,
2020/03/01 04:46:12,954.79,22.99,11.01,11.50,4.76,59.17,13.25,1128,
2020/03/01 04:51:12,954.88,23.32,10.94,11.50,4.75,58.87,13.04,9999,
2020/03/01 04:56:12,955.13,23.31,11.07,11.50,4.76,58.65,13.23,9999,
2020/03/01 05:01:12,955.11,23.16,11.08,11.75,4.76,57.92,13.39,9999,
2020/03/01 05:06:12,955.21,23.26,10.97,11.50,4.76,57.39,12.94,1373,
2020/03/01 05:11:12,955.28,23.32,10.98,11.50,4.75,57.05,13.24,9999,
2020/03/01 05:16:12,955.47,23.12,11.07,11.75,4.75,58.31,13.35,1183,
2020/03/01 05:21:12,955.40,23.07,10.95,11.50,4.75,58.83,13.36,1142,
2020/03/01 05:26:12,955.15,23.10,10.92,11.50,4.76,59.52,12.78,1186,
2020/03/01 05:31:12,955.73,23.44,10.85,11.50,4.76,55.87,14.03,1196,
2020/03/01 05:36:12,954.95,23.43,11.06,11.75,4.75,59.29,13.21,1162,
2020/03/01 05:41:12,955.49,23.35,10.94,11.50,4.75,57.37,13.82,1110,
2020/03/01 05:46:12,955.07,23.47,11.07,11.50,4.76,58.05,13.05,1152,
2020/03/01 05:51:12,955.68,23.53,11.17,11.75,4.76,54.19,14.08,9999,
2020/03/01 05:56:12,955.31,23.48,11.52,12.00,4.75,56.98,13.82,1157,
2020/03/01 06:01:12,955.21,23.23,11.85,12.50,4.75,58.40,13.66,1118,
2020/03/01 06:06:12,955.28,23.00,11.80,12.50,4.76,58.70,13.63,9999,
2020/03/01 06:11:12,955.24,23.05,11.65,12.25,4.75,57.84,13.09,1191,
2020/03/01 06:16:12,955.30,23.32,11.46,12.00,4.75,56.56,13.74,1122,
2020/03/01 06:21:12,955.42,23.51,11.72,12.50,4.75,56.72,13.64,1122,
2020/03/01 06:26:12,955.23,23.20,11.98,12.50,4.76,58.73,13.41,1143,
2020/03/01 06:31:12,955.33,23.09,12.17,12.75,4.76,58.18,13.63,9999,
2020/03/01 06:36:12,955.23,22.74,11.90,12.50,4.76,58.48,13.21,1260,
2020/03/01 06:41:12,955.42,22.97,11.20,11.75,4.75,57.70,13.32,9999,
2020/03/01 06:46:12,955.59,23.41,10.86,11.50,4.75,56.36,13.51,1270,
2020/03/01 06:51:12,955.26,23.72,10.86,11.25,4.76,54.61,13.80,1191,
2020/03/01 06:56:12,955.45,23.63,11.04,11.75,4.75,55.95,13.56,1197,
2020/03/01 07:01:12,955.53,23.60,11.26,11.75,4.76,56.45,13.60,1179,
2020/03/01 07:06:12,955.17,23.63,11.64,12.25,4.75,54.99,13.97,1147,
2020/03/01 07:11:12,955.32,23.36,12.04,12.50,4.76,57.02,13.55,1191,
2020/03/01 07:16:12,955.84,23.36,12.23,12.75,4.75,53.95,14.59,1134,
2020/03/01 07:21:12,955.40,22.95,12.44,13.00,4.75,57.09,13.44,1177,
2020/03/01 07:26:12,955.53,22.62,12.09,12.75,4.76,58.31,12.61,1156,
2020/03/01 07:31:12,955.62,23.05,11.77,12.25,4.75,55.26,13.35,9999,
2020/03/01 07:36:12,955.32,23.12,11.83,12.25,4.75,57.53,13.19,1240,
2020/03/01 07:41:12,955.42,23.19,12.00,12.50,4.76,54.41,13.62,1293,
2020/03/01 07:46:12,955.55,23.16,12.14,12.75,4.75,54.46,13.79,9999,
2020/03/01 07:51:12,955.27,23.24,12.35,13.00,4.76,52.68,14.70,9999,
2020/03/01 07:56:12,955.16,23.27,12.41,13.00,4.75,51.74,14.71,1173,
2020/03/01 08:01:12,954.93,22.89,12.48,13.00,4.75,57.23,12.71,1323,
2020/03/01 08:06:12,955.19,22.76,12.33,13.00,4.75,56.23,13.37,9999,
2020/03/01 08:11:12,955.36,22.86,12.28,12.75,4.75,55.36,13.95,9999,
2020/03/01 08:16:12,955.80,22.78,12.21,12.75,4.75,53.80,14.24,9999,
2020/03/01 08:21:12,955.28,22.80,12.20,12.75,4.75,54.78,13.82,9999,
2020/03/01 08:26:12,955.50,22.71,12.05,12.75,4.76,55.02,13.56,1156,
2020/03/01 08:31:12,955.38,22.82,12.02,12.50,4.76,54.74,13.48,9999,
2020/03/01 08:36:12,955.04,23.02,12.17,12.75,4.75,55.17,13.67,1196,
2020/03/01 08:41:12,955.32,23.04,12.33,13.00,4.76,55.08,13.87,1195,
2020/03/01 08:46:12,955.33,22.74,12.42,13.00,4.75,55.49,13.43,1202,
2020/03/01 08:51:12,955.68,22.73,12.34,13.00,4.76,56.70,13.25,1302,
2020/03/01 08:56:12,955.68,22.84,12.31,13.00,4.75,53.30,13.83,9999,
2020/03/01 09:01:12,955.99,23.08,12.38,13.00,4.75,52.06,14.56,1196,
2020/03/01 09:06:12,955.46,22.79,12.55,13.25,4.75,55.63,12.86,9999,
2020/03/01 09:11:12,955.61,22.99,12.48,13.00,4.75,52.15,13.97,1205,
2020/03/01 09:16:12,955.79,22.96,12.52,13.25,4.76,52.36,14.64,9999,
2020/03/01 09:21:12,955.62,23.25,12.77,13.25,4.75,49.13,15.30,1202,
2020/03/01 09:26:12,955.45,22.96,12.98,13.50,4.76,52.06,14.10,1161,
2020/03/01 09:31:12,955.55,22.61,12.92,13.50,4.75,55.52,13.63,1175,
2020/03/01 09:36:12,955.73,22.46,12.70,13.25,4.76,55.87,13.53,1192,
2020/03/01 09:41:12,955.55,22.06,12.32,13.00,4.75,60.48,11.78,1198,
2020/03/01 09:46:12,955.35,22.31,11.89,12.50,4.75,57.83,11.93,1185,
2020/03/01 09:51:12,955.86,22.14,11.54,12.00,4.75,59.83,11.65,1212,
2020/03/01 09:56:12,955.67,22.32,11.28,11.75,4.76,58.03,11.87,1210,
2020/03/01 10:01:12,955.84,23.26,11.52,12.00,4.75,54.02,13.19,9999,
2020/03/01 10:06:12,956.26,22.75,11.71,12.25,4.75,55.24,14.09,1189,
2020/03/01 10:11:12,956.23,22.92,11.98,12.50,4.75,54.89,14.01,1267,
2020/03/01 10:16:12,955.87,22.62,12.01,12.50,4.75,56.50,12.52,1195,
2020/03/01 10:21:12,956.36,22.86,11.89,12.50,4.75,54.82,14.03,9999,
2020/03/01 10:26:12,955.56,22.41,12.00,12.50,4.75,59.61,11.39,1217,
2020/03/01 10:31:12,956.05,22.33,11.64,12.25,4.75,59.61,12.02,1212,
2020/03/01 10:36:12,956.41,22.49,11.39,12.00,4.75,58.28,12.67,1199,
2020/03/01 10:41:12,956.35,22.71,11.36,12.00,4.76,56.23,13.02,1217,
2020/03/01 10:46:12,956.30,22.85,11.37,12.00,4.76,54.21,13.23,1204,
2020/03/01 10:51:12,956.17,22.35,11.33,12.00,4.75,59.03,11.49,1240,
2020/03/01 10:56:12,956.73,22.90,11.14,11.50,4.75,54.82,13.59,1155,
2020/03/01 11:01:12,956.75,22.67,11.36,12.00,4.76,60.14,12.74,1157,
2020/03/01 11:06:12,956.17,22.49,11.49,12.00,4.75,60.92,11.41,1451,
2020/03/01 11:11:12,956.66,22.20,11.19,11.75,4.76,60.02,12.17,1257,
2020/03/01 11:16:12,956.82,23.19,11.30,12.00,4.76,55.57,13.95,1180,
2020/03/01 11:21:12,956.20,23.11,11.88,12.25,4.75,57.15,13.19,1168,
2020/03/01 11:26:12,955.66,22.17,11.87,12.50,4.76,62.12,10.76,1337,
2020/03/01 11:31:12,956.14,22.41,11.52,12.00,4.75,58.15,12.24,1204,
2020/03/01 11:36:12,956.86,22.80,11.48,12.00,4.76,55.61,14.10,1212,
2020/03/01 11:41:12,956.21,22.32,11.59,12.25,4.75,60.41,11.64,1195,
2020/03/01 11:46:12,956.64,22.65,11.44,12.00,4.75,57.89,13.07,1199,
2020/03/01 11:51:12,956.17,22.52,11.66,12.25,4.75,59.16,11.58,1196,
2020/03/01 11:56:12,956.73,23.05,11.67,12.25,4.75,52.85,14.44,9999,
2020/03/01 12:01:12,956.00,22.84,12.15,12.75,4.76,56.02,12.44,1180,
2020/03/01 12:06:12,956.74,23.19,12.28,12.75,4.75,53.61,14.14,9999,
2020/03/01 12:11:12,956.15,22.98,12.74,13.25,4.75,53.08,13.44,1237,
2020/03/01 12:16:12,955.94,22.83,12.87,13.50,4.75,54.83,13.29,9999,
2020/03/01 12:21:12,956.15,22.70,13.02,13.50,4.75,55.13,13.47,9999,
2020/03/01 12:26:12,956.45,22.64,13.13,13.75,4.75,54.75,13.94,1190,
2020/03/01 12:31:12,955.96,22.99,13.42,14.00,4.76,51.88,14.44,1187,
2020/03/01 12:36:12,955.98,22.75,13.81,14.50,4.75,54.66,13.62,1182,
2020/03/01 12:41:12,956.41,22.93,14.04,14.50,4.76,52.52,15.42,1143,
2020/03/01 12:46:12,955.95,22.64,14.46,15.00,4.76,55.93,13.98,1159,
2020/03/01 12:51:12,956.45,22.25,14.34,15.00,4.76,55.15,13.98,9999,
2020/03/01 12:56:12,956.79,22.49,14.18,14.75,4.75,52.51,15.40,1416,
2020/03/01 13:01:12,956.03,22.28,14.31,15.00,4.75,55.70,13.32,9999,
2020/03/01 13:06:12,956.83,22.35,14.05,14.50,4.75,53.22,14.70,1201,
2020/03/01 13:11:12,956.36,22.40,14.10,14.75,4.76,53.06,14.09,9999,
2020/03/01 13:16:12,956.74,22.48,14.07,14.50,4.75,52.07,14.68,1340,
2020/03/01 13:21:12,956.50,22.49,14.12,14.75,4.76,53.70,14.40,9999,
2020/03/01 13:26:12,956.59,22.59,14.29,15.00,4.77,50.02,15.33,1196,
2020/03/01 13:31:12,956.07,22.14,14.25,14.75,4.75,54.90,13.41,1190,
2020/03/01 13:36:12,956.52,22.04,13.95,14.50,4.76,54.62,13.68,1205,
2020/03/01 13:41:12,956.67,22.05,13.69,14.25,4.75,56.64,13.62,9999,
2020/03/01 13:46:12,956.54,22.19,13.60,14.25,4.75,58.01,12.81,1174,
2020/03/01 13:51:12,956.95,22.25,13.36,14.00,4.76,55.10,14.52,1158,
2020/03/01 13:56:12,956.46,22.77,13.74,14.25,4.75,52.31,13.89,1204,
2020/03/01 14:01:12,956.77,23.13,14.14,14.75,4.75,48.41,16.47,1363,
2020/03/01 14:06:12,956.18,22.92,14.78,15.50,4.75,50.73,14.49,1217,
2020/03/01 14:11:12,956.80,22.68,14.78,15.50,4.76,49.40,15.23,1221,
2020/03/01 14:16:12,956.28,22.82,15.01,15.50,4.75,51.52,15.41,1208,
2020/03/01 14:21:12,956.66,22.46,15.02,15.50,4.77,53.23,14.22,9999,
2020/03/01 14:26:12,956.70,22.70,14.92,15.50,4.75,51.52,15.49,1162,
2020/03/01 14:31:12,957.22,22.51,14.85,15.50,4.76,51.36,15.40,1179,
2020/03/01 14:36:12,957.06,23.21,15.17,15.75,4.75,48.14,17.11,1378,
2020/03/01 14:41:12,956.92,22.75,15.73,16.50,4.77,50.66,15.68,1187,
2020/03/01 14:46:12,956.44,22.59,16.00,16.50,4.77,50.98,15.41,1177,
2020/03/01 14:51:12,956.47,22.68,16.03,16.50,4.76,49.84,15.53,1206,
2020/03/01 14:56:12,956.60,22.42,16.07,16.75,4.76,51.59,16.11,9999,
2020/03/01 15:01:12,956.19,22.67,16.32,17.00,4.76,51.10,15.31,1200,
2020/03/01 15:06:12,956.20,22.33,16.46,17.00,4.76,53.95,14.25,1217,
2020/03/01 15:11:12,956.65,22.09,16.16,16.75,4.76,52.89,14.75,1209,
2020/03/01 15:16:12,956.06,21.78,15.69,16.25,4.76,58.62,12.55,1156,
2020/03/01 15:21:12,956.55,22.16,15.29,15.75,4.76,55.36,13.79,1222,
2020/03/01 15:26:12,956.38,22.41,15.08,15.75,4.76,54.68,13.41,1301,
2020/03/01 15:31:12,956.68,21.84,14.72,15.25,4.75,58.99,12.34,1265,
2020/03/01 15:36:12,956.99,22.06,14.21,14.75,4.75,57.57,13.41,9999,
2020/03/01 15:41:12,956.78,22.38,14.05,14.75,4.75,55.84,13.56,1333,
2020/03/01 15:46:12,957.00,22.20,13.67,14.25,4.75,60.06,13.37,1256,
2020/03/01 15:51:12,957.23,22.74,13.37,14.00,4.75,57.61,13.95,1222,
2020/03/01 15:56:12,956.98,22.96,13.43,14.00,4.75,55.60,13.67,1215,
