Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC],PresOB [mBar],RH_OB [%],TempOB [C],Temp RTC [C],Bat [V],Humidity [%],Temp Atmos [C],Distance [mm],
2020/03/09 19:56:30,964.32,23.03,9.49,10.50,4.72,62.40,8.78,2743,
2020/03/09 20:01:30,963.92,23.07,9.60,10.50,4.72,63.86,7.84,9999,
2020/03/09 20:06:30,963.64,22.69,9.40,10.25,4.72,63.91,7.84,9999,
2020/03/09 20:11:30,964.31,22.71,9.05,10.00,4.72,61.79,8.71,9999,
2020/03/09 20:16:30,963.84,22.45,8.73,9.75,4.72,65.67,7.27,9999,
2020/03/09 20:21:30,964.02,22.22,8.14,9.00,4.71,68.80,6.53,9999,
2020/03/09 20:26:30,964.67,22.78,7.76,8.75,4.71,64.95,7.85,9999,
2020/03/09 20:31:30,963.96,22.68,7.68,8.75,4.71,68.22,6.32,1937,
2020/03/09 20:36:30,964.33,22.59,7.27,8.25,4.71,68.28,6.63,9999,
2020/03/09 20:41:30,964.72,22.95,7.05,8.00,4.71,66.19,7.55,2735,
2020/03/09 20:46:30,964.48,23.02,7.14,8.00,4.71,66.16,7.51,9999,
2020/03/09 20:51:30,964.78,23.01,7.19,8.00,4.71,66.46,7.97,2052,
2020/03/09 20:56:30,964.19,23.18,7.35,8.25,4.71,66.33,7.31,9999,
2020/03/09 21:01:30,964.70,23.22,7.39,8.50,4.71,64.51,8.17,1955,
2020/03/09 21:06:30,964.47,23.33,7.56,8.50,4.71,64.18,7.89,1967,
2020/03/09 21:11:30,964.67,23.00,7.49,8.50,4.71,65.93,7.72,1964,
2020/03/09 21:16:30,964.60,22.83,7.25,8.25,4.71,68.20,7.09,9999,
2020/03/09 21:21:30,964.62,23.16,7.15,8.00,4.71,66.71,7.60,2175,
2020/03/09 21:26:30,964.50,23.01,7.10,8.00,4.71,68.75,7.02,9999,
2020/03/09 21:31:30,965.14,23.19,7.01,8.00,4.71,67.18,7.24,9999,
2020/03/09 21:36:30,965.07,23.53,7.30,8.25,4.71,66.67,7.86,9999,
2020/03/09 21:41:30,964.71,23.38,7.86,8.75,4.71,64.87,8.25,2090,
2020/03/09 21:46:30,964.41,22.86,8.00,9.00,4.71,66.16,7.70,9999,
2020/03/09 21:51:30,964.57,22.85,7.93,8.75,4.71,66.43,7.75,9999,
2020/03/09 21:56:30,964.07,22.72,7.85,8.75,4.71,67.76,7.27,9999,
2020/03/09 22:01:30,964.69,22.85,7.56,8.50,4.71,66.27,7.75,2206,
2020/03/09 22:06:30,964.48,22.76,7.26,8.25,4.71,68.32,7.38,9999,
2020/03/09 22:11:30,964.53,23.02,7.03,8.00,4.71,67.12,7.53,9999,
2020/03/09 22:16:30,964.55,22.98,6.82,7.75,4.71,67.98,7.26,9999,
2020/03/09 22:21:30,964.33,22.91,6.60,7.50,4.71,69.71,6.70,2759,
2020/03/09 22:26:30,964.71,23.31,6.49,7.50,4.71,67.71,7.59,1981,
2020/03/09 22:31:30,964.45,23.44,6.63,7.50,4.71,67.41,7.68,1961,
2020/03/09 22:36:30,964.36,23.44,6.73,7.75,4.71,66.97,7.60,9999,
2020/03/09 22:41:30,964.40,23.41,6.74,7.75,4.71,66.38,7.75,9999,
2020/03/09 22:46:30,964.22,23.44,6.77,7.75,4.71,66.57,7.60,1950,
2020/03/09 22:51:30,964.50,23.54,6.77,7.75,4.71,65.08,8.24,1937,
2020/03/09 22:56:30,964.65,23.65,6.85,7.75,4.71,63.38,8.67,9999,
2020/03/09 23:01:30,964.54,23.77,7.02,8.00,4.71,63.02,8.75,9999,
2020/03/09 23:06:30,964.11,23.74,7.23,8.25,4.71,63.54,8.46,1965,
2020/03/09 23:11:30,964.18,23.40,7.22,8.25,4.71,66.14,7.90,9999,
2020/03/09 23:16:30,963.89,23.08,6.96,8.00,4.71,67.27,7.10,3479,
2020/03/09 23:21:30,964.14,22.87,6.36,7.25,4.71,70.17,6.30,1946,
2020/03/09 23:26:30,964.56,23.25,5.92,7.00,4.71,67.97,7.23,1957,
2020/03/09 23:31:30,964.39,23.56,5.92,7.00,4.71,66.70,7.56,9999,
2020/03/09 23:36:30,964.20,23.53,5.97,7.00,4.71,66.78,7.39,9999,
2020/03/09 23:41:30,964.29,23.56,5.95,7.00,4.71,65.64,7.68,9999,
2020/03/09 23:46:30,964.02,23.52,5.99,7.00,4.71,67.00,7.26,1957,
2020/03/09 23:51:30,964.01,23.63,6.03,7.00,4.71,66.13,7.46,1953,
2020/03/09 23:56:30,964.30,23.80,6.10,7.00,4.71,63.67,8.17,1948,
2020/03/10 00:01:30,964.32,23.78,6.28,7.25,4.71,64.43,8.04,1944,
2020/03/10 00:06:30,964.05,23.65,6.36,7.25,4.71,65.66,7.64,1958,
2020/03/10 00:11:30,964.11,23.40,6.23,7.25,4.71,67.41,7.12,9999,
2020/03/10 00:16:30,964.04,23.24,5.91,6.75,4.71,68.80,6.58,9999,
2020/03/10 00:21:30,964.25,23.25,5.55,6.50,4.71,68.75,6.63,9999,
2020/03/10 00:26:30,964.59,23.60,5.38,6.50,4.71,65.77,7.34,2344,
2020/03/10 00:31:30,964.03,23.52,5.44,6.50,4.71,67.85,6.56,9999,
2020/03/10 00:36:30,964.24,23.50,5.35,6.25,4.71,69.39,6.74,2758,
2020/03/10 00:41:30,964.28,23.49,5.24,6.25,4.71,67.61,6.80,9999,
2020/03/10 00:46:30,964.23,23.55,5.20,6.25,4.71,67.68,6.69,1954,
2020/03/10 00:51:30,964.24,23.51,5.12,6.25,4.71,68.60,6.41,9999,
2020/03/10 00:56:30,963.98,23.44,4.98,6.00,4.71,69.31,5.98,9999,
2020/03/10 01:01:30,963.86,23.21,4.70,5.75,4.71,72.20,5.15,1934,
2020/03/10 01:06:30,964.30,23.29,4.36,5.25,4.71,72.66,5.48,1934,
2020/03/10 01:11:30,964.39,23.38,4.19,5.25,4.71,70.91,5.65,3415,
2020/03/10 01:16:30,964.08,23.39,4.10,5.25,4.71,71.67,5.25,1947,
2020/03/10 01:21:30,964.44,23.33,3.92,5.00,4.71,75.04,5.22,1981,
2020/03/10 01:26:30,964.47,23.68,3.95,5.00,4.71,69.96,6.19,1928,
2020/03/10 01:31:30,964.33,23.47,4.01,5.00,4.71,72.45,5.77,9999,
2020/03/10 01:36:30,964.15,23.43,3.93,5.00,4.71,72.30,5.31,1923,
2020/03/10 01:41:30,964.61,23.54,3.88,4.75,4.71,69.54,6.05,9999,
2020/03/10 01:46:30,964.37,23.67,4.03,5.00,4.71,69.85,6.02,1944,
2020/03/10 01:51:30,964.00,23.60,4.17,5.00,4.71,69.88,5.72,9999,
2020/03/10 01:56:30,964.28,23.53,4.15,5.00,4.71,71.45,5.66,9999,
2020/03/10 02:01:30,964.28,23.47,4.08,5.25,4.71,71.46,5.72,9999,
2020/03/10 02:06:30,964.06,23.43,4.02,5.00,4.71,72.54,5.40,9999,
2020/03/10 02:11:30,964.08,23.44,3.92,5.00,4.71,72.32,5.48,3401,
2020/03/10 02:16:30,964.07,23.37,3.79,4.75,4.71,72.97,5.18,9999,
2020/03/10 02:21:30,963.95,23.30,3.60,4.50,4.71,74.28,4.61,1950,
2020/03/10 02:26:30,964.07,23.29,3.37,4.25,4.71,75.09,4.69,1937,
2020/03/10 02:31:30,964.17,23.39,3.24,4.25,4.71,74.44,4.97,1935,
2020/03/10 02:36:30,964.39,23.51,3.21,4.25,4.71,74.31,5.18,1953,
2020/03/10 02:41:30,964.31,23.62,3.31,4.25,4.71,73.13,5.38,3415,
2020/03/10 02:46:30,964.29,23.57,3.47,4.50,4.71,72.42,5.45,1947,
2020/03/10 02:51:30,964.24,23.66,3.58,4.75,4.71,72.15,5.51,1960,
2020/03/10 02:56:30,964.08,23.74,3.73,4.75,4.71,72.31,5.55,1965,
2020/03/10 03:01:30,963.94,23.71,3.85,5.00,4.71,72.12,5.44,1947,
2020/03/10 03:06:30,963.96,23.62,3.88,5.00,4.71,72.42,5.37,1958,
2020/03/10 03:11:30,963.97,23.63,3.89,5.00,4.71,72.32,5.37,1951,
2020/03/10 03:16:30,963.99,23.60,3.90,5.00,4.71,72.38,5.43,9999,
2020/03/10 03:21:30,964.03,23.64,3.93,5.00,4.71,72.47,5.55,1960,
2020/03/10 03:26:30,963.81,23.55,3.94,5.00,4.71,72.70,5.34,1942,
2020/03/10 03:31:30,963.94,23.49,3.87,4.75,4.71,72.60,5.37,1946,
2020/03/10 03:36:30,963.85,23.53,3.85,5.00,4.71,72.25,5.38,1958,
2020/03/10 03:41:30,963.66,23.48,3.82,4.75,4.71,73.01,5.11,1955,
2020/03/10 03:46:30,963.80,23.44,3.69,4.75,4.71,73.19,5.23,1948,
2020/03/10 03:51:30,963.76,23.55,3.61,4.50,4.71,72.60,5.27,1959,
2020/03/10 03:56:30,963.81,23.56,3.56,4.50,4.71,72.78,5.29,9999,
2020/03/10 04:01:30,963.86,23.64,3.59,4.50,4.71,72.02,5.55,1966,
2020/03/10 04:06:30,963.75,23.67,3.62,4.75,4.71,72.38,5.36,9999,
2020/03/10 04:11:30,963.75,23.64,3.63,4.75,4.71,72.31,5.44,9999,
2020/03/10 04:16:30,963.52,23.57,3.61,4.75,4.71,72.98,5.13,3430,
2020/03/10 04:21:30,963.78,23.52,3.49,4.50,4.71,72.91,5.27,1922,
2020/03/10 04:26:30,963.91,23.67,3.48,4.50,4.71,71.78,5.70,1934,
2020/03/10 04:31:30,963.68,23.78,3.57,4.50,4.71,71.62,5.58,1926,
2020/03/10 04:36:30,963.60,23.70,3.62,4.50,4.71,71.78,5.56,1933,
2020/03/10 04:41:30,963.75,23.70,3.63,4.75,4.71,71.12,5.77,1931,
2020/03/10 04:46:30,963.66,23.70,3.67,4.75,4.71,71.34,5.68,3435,
2020/03/10 04:51:30,963.62,23.69,3.65,4.75,4.71,72.08,5.56,1934,
2020/03/10 04:56:30,963.44,23.59,3.58,4.50,4.71,72.87,5.09,2779,
2020/03/10 05:01:30,963.47,23.51,3.33,4.25,4.71,73.56,4.88,9999,
2020/03/10 05:06:30,963.42,23.29,2.93,4.00,4.71,75.89,4.28,2771,
2020/03/10 05:11:30,963.80,23.58,2.56,3.50,4.71,75.54,4.53,2709,
2020/03/10 05:16:30,963.60,23.54,2.42,3.50,4.71,75.67,4.32,2830,
2020/03/10 05:21:30,963.90,23.71,2.26,3.25,4.71,75.57,4.64,9999,
2020/03/10 05:26:30,963.86,23.84,2.37,3.50,4.71,74.84,4.83,2710,
2020/03/10 05:31:30,963.50,23.73,2.51,3.50,4.71,75.24,4.62,9999,
2020/03/10 05:36:30,963.84,23.68,2.43,3.50,4.71,75.56,4.72,2846,
2020/03/10 05:41:30,963.81,23.84,2.54,3.50,4.71,74.53,4.94,2700,
2020/03/10 05:46:30,963.82,23.77,2.64,3.75,4.71,74.57,5.05,9999,
2020/03/10 05:51:30,963.63,23.70,2.72,3.75,4.71,74.68,4.87,9999,
2020/03/10 05:56:30,963.59,23.72,2.76,3.75,4.71,75.02,4.75,2787,
2020/03/10 06:01:30,963.64,23.64,2.75,3.75,4.71,75.61,4.69,9999,
2020/03/10 06:06:30,963.54,23.68,2.78,3.75,4.71,75.18,4.78,9999,
2020/03/10 06:11:30,963.44,23.65,2.81,4.00,4.71,75.13,4.78,2115,
2020/03/10 06:16:30,963.50,23.68,2.82,3.75,4.71,74.95,4.78,9999,
2020/03/10 06:21:30,963.48,23.65,2.84,4.00,4.71,75.10,4.80,1922,
2020/03/10 06:26:30,963.42,23.72,2.89,4.00,4.71,74.82,4.80,1921,
2020/03/10 06:31:30,963.54,23.76,2.90,4.00,4.71,74.35,4.97,9999,
2020/03/10 06:36:30,963.38,23.74,2.92,4.00,4.71,75.17,4.80,1962,
2020/03/10 06:41:30,963.34,23.67,2.85,4.00,4.71,75.56,4.62,9999,
2020/03/10 06:46:30,963.21,23.61,2.77,3.75,4.71,76.39,4.35,1939,
2020/03/10 06:51:30,963.26,23.60,2.66,3.75,4.71,77.11,4.30,9999,
2020/03/10 06:56:30,963.35,23.67,2.62,3.75,4.71,76.25,4.55,1946,
2020/03/10 07:01:30,963.29,23.65,2.63,3.75,4.71,76.76,4.36,9999,
2020/03/10 07:06:30,963.27,23.75,2.63,3.75,4.71,75.98,4.62,2825,
2020/03/10 07:11:30,963.19,23.76,2.65,3.75,4.71,75.85,4.53,2693,
2020/03/10 07:16:30,963.15,23.63,2.64,3.75,4.71,76.57,4.44,9999,
2020/03/10 07:21:30,963.31,23.64,2.60,3.75,4.71,76.10,4.60,9999,
2020/03/10 07:26:30,963.24,23.77,2.58,3.75,4.71,75.43,4.75,1957,
2020/03/10 07:31:30,963.17,23.74,2.62,3.50,4.71,76.31,4.58,9999,
2020/03/10 07:36:30,962.94,23.69,2.59,3.75,4.71,76.32,4.37,2862,
2020/03/10 07:41:30,963.21,23.76,2.49,3.50,4.71,77.26,4.51,2717,
2020/03/10 07:46:30,963.13,23.75,2.47,3.50,4.71,77.79,4.39,2870,
2020/03/10 07:51:30,963.09,23.73,2.44,3.50,4.71,77.97,4.32,2963,
2020/03/10 07:56:30,963.04,23.78,2.43,3.50,4.71,77.17,4.39,1950,
2020/03/10 08:01:30,963.12,23.75,2.44,3.50,4.71,77.62,4.35,9999,
2020/03/10 08:06:30,963.03,23.77,2.48,3.50,4.71,77.11,4.43,9999,
2020/03/10 08:11:30,963.02,23.84,2.54,3.50,4.71,76.42,4.57,9999,
2020/03/10 08:16:30,963.12,23.88,2.61,3.50,4.71,75.59,4.86,1954,
2020/03/10 08:21:30,962.98,23.97,2.73,3.75,4.71,76.10,4.76,1960,
2020/03/10 08:26:30,962.80,23.84,2.79,4.00,4.71,76.33,4.54,9999,
2020/03/10 08:31:30,962.81,23.74,2.77,3.75,4.71,77.01,4.40,1945,
2020/03/10 08:36:30,962.82,23.75,2.72,3.75,4.71,76.65,4.55,9999,
2020/03/10 08:41:30,962.80,23.81,2.70,3.75,4.71,76.42,4.58,1922,
2020/03/10 08:46:30,962.77,23.84,2.73,3.75,4.71,75.93,4.74,9999,
2020/03/10 08:51:30,962.82,23.74,2.72,3.75,4.71,76.66,4.49,2652,
2020/03/10 08:56:30,962.86,23.80,2.69,3.75,4.71,76.18,4.64,9999,
2020/03/10 09:01:30,962.85,23.84,2.72,3.75,4.71,76.03,4.75,9999,
2020/03/10 09:06:30,962.61,23.87,2.78,4.00,4.71,75.87,4.67,9999,
2020/03/10 09:11:30,962.49,23.76,2.79,3.75,4.71,76.40,4.53,9999,
2020/03/10 09:16:30,962.49,23.72,2.74,3.75,4.71,76.99,4.24,1937,
2020/03/10 09:21:30,962.55,23.63,2.63,3.75,4.71,77.71,4.07,9999,
2020/03/10 09:26:30,962.78,23.77,2.54,3.50,4.71,77.15,4.39,9999,
2020/03/10 09:31:30,962.42,23.70,2.51,3.50,4.71,78.79,3.99,9999,
2020/03/10 09:36:30,962.61,23.63,2.26,3.25,4.71,80.80,3.74,2832,
2020/03/10 09:41:30,962.82,23.78,2.15,3.25,4.71,79.01,4.26,9999,
2020/03/10 09:46:30,962.69,23.87,2.22,3.25,4.71,78.45,4.35,2353,
2020/03/10 09:51:30,962.54,23.84,2.32,3.25,4.71,78.40,4.36,9999,
2020/03/10 09:56:30,962.30,23.84,2.38,3.50,4.71,77.81,4.32,2856,
2020/03/10 10:01:30,962.17,23.72,2.35,3.50,4.71,78.63,4.03,9999,
2020/03/10 10:06:30,962.20,23.67,2.29,3.25,4.71,78.77,3.93,9999,
2020/03/10 10:11:30,962.38,23.76,2.24,3.25,4.71,78.91,4.00,2370,
2020/03/10 10:16:30,962.27,23.87,2.30,3.25,4.71,79.03,4.08,9999,
2020/03/10 10:21:30,962.34,23.74,2.31,3.25,4.71,79.57,3.90,9999,
2020/03/10 10:26:30,962.39,23.69,2.30,3.50,4.71,80.29,3.68,9999,
2020/03/10 10:31:30,962.62,23.79,2.28,3.25,4.71,80.46,4.07,9999,
2020/03/10 10:36:30,962.46,23.92,2.41,3.50,4.71,79.94,4.21,9999,
2020/03/10 10:41:30,962.31,23.92,2.55,3.50,4.71,80.16,4.37,9999,
2020/03/10 10:46:30,962.14,23.86,2.70,3.75,4.71,79.98,4.14,2697,
2020/03/10 10:51:30,962.16,23.71,2.75,3.75,4.71,79.82,4.18,1930,
2020/03/10 10:56:30,962.20,23.84,2.82,3.75,4.71,77.95,4.35,1916,
2020/03/10 11:01:30,962.09,23.93,2.91,4.00,4.71,77.29,4.49,3425,
2020/03/10 11:06:30,962.12,23.98,3.06,4.00,4.71,77.44,4.55,1921,
2020/03/10 11:11:30,962.00,23.87,3.19,4.25,4.71,77.15,4.50,3519,
2020/03/10 11:16:30,962.00,23.71,3.25,4.25,4.71,77.79,4.35,9999,
2020/03/10 11:21:30,962.03,23.72,3.25,4.25,4.71,78.25,4.24,9999,
2020/03/10 11:26:30,962.08,23.70,3.21,4.25,4.71,78.68,4.28,9999,
2020/03/10 11:31:30,962.11,23.74,3.22,4.25,4.71,79.10,4.37,3425,
2020/03/10 11:36:30,962.06,23.79,3.28,4.25,4.71,78.89,4.40,9999,
2020/03/10 11:41:30,961.95,23.72,3.32,4.25,4.71,78.83,4.29,9999,
2020/03/10 11:46:30,962.04,23.81,3.35,4.50,4.71,77.87,4.46,9999,
2020/03/10 11:51:30,962.04,23.83,3.46,4.50,4.71,77.46,4.43,9999,
2020/03/10 11:56:30,962.03,23.94,3.61,4.50,4.71,77.10,4.78,9999,
2020/03/10 12:01:30,961.93,23.84,3.79,4.75,4.71,77.04,4.69,3445,
2020/03/10 12:06:30,961.80,23.84,3.93,5.00,4.71,76.51,4.88,1938,
2020/03/10 12:11:30,961.80,23.86,4.03,5.00,4.71,76.87,4.71,9999,
2020/03/10 12:16:30,961.81,23.75,4.09,5.25,4.71,77.46,4.44,9999,
2020/03/10 12:21:30,961.98,23.71,4.09,5.00,4.71,77.32,4.54,9999,
2020/03/10 12:26:30,961.96,23.68,4.10,5.25,4.71,77.22,4.50,9999,
2020/03/10 12:31:30,961.82,23.60,4.06,5.00,4.71,77.50,4.58,9999,
2020/03/10 12:36:30,961.69,23.53,4.01,5.00,4.71,77.47,4.49,1913,
2020/03/10 12:41:30,961.81,23.38,3.93,5.00,4.71,78.17,4.65,9999,
2020/03/10 12:46:30,961.84,23.64,3.96,5.00,4.71,76.91,4.78,9999,
2020/03/10 12:51:30,961.63,23.63,4.03,5.00,4.71,77.76,4.42,9999,
2020/03/10 12:56:30,961.61,23.59,4.07,5.25,4.71,77.81,4.46,1945,
2020/03/10 13:01:30,961.58,23.66,4.10,5.00,4.71,77.20,4.42,9999,
2020/03/10 13:06:30,961.66,23.48,4.11,5.25,4.71,78.33,4.21,9999,
2020/03/10 13:11:30,961.79,23.77,4.12,5.00,4.71,78.09,4.86,9999,
2020/03/10 13:16:30,961.28,23.65,4.21,5.25,4.71,78.20,4.46,9999,
2020/03/10 13:21:30,961.32,23.50,4.19,5.25,4.71,78.85,4.40,1925,
2020/03/10 13:26:30,961.33,23.41,4.14,5.00,4.71,79.25,4.18,1928,
2020/03/10 13:31:30,961.53,23.65,4.11,5.25,4.71,78.14,4.47,1938,
2020/03/10 13:36:30,961.33,23.43,4.12,5.00,4.71,79.62,3.99,9999,
2020/03/10 13:41:30,961.43,23.40,4.02,5.00,4.71,80.03,3.99,1945,
2020/03/10 13:46:30,961.43,23.54,3.97,5.00,4.71,79.37,4.25,9999,
2020/03/10 13:51:30,961.36,23.58,3.98,5.00,4.71,79.79,4.11,9999,
2020/03/10 13:56:30,961.37,23.60,3.97,5.00,4.71,80.12,4.18,9999,
2020/03/10 14:01:30,961.36,23.77,4.06,5.00,4.71,78.61,4.42,1941,
2020/03/10 14:06:30,961.23,23.60,4.15,5.25,4.71,79.41,4.14,9999,
2020/03/10 14:11:30,961.15,23.46,4.15,5.25,4.71,80.22,3.82,9999,
2020/03/10 14:16:30,961.35,23.54,4.11,5.25,4.71,79.75,4.11,1943,
2020/03/10 14:21:30,961.32,23.77,4.22,5.25,4.71,78.01,4.49,2013,
2020/03/10 14:26:30,960.97,23.38,4.32,5.25,4.71,80.07,3.87,1942,
2020/03/10 14:31:30,961.22,23.42,4.23,5.25,4.71,80.01,4.01,1943,
2020/03/10 14:36:30,961.35,23.41,4.16,5.25,4.71,80.28,4.08,1928,
2020/03/10 14:41:30,961.16,23.58,4.20,5.25,4.71,79.57,4.24,1922,
2020/03/10 14:46:30,960.90,23.32,4.21,5.25,4.71,80.46,3.92,1920,
2020/03/10 14:51:30,961.10,23.28,4.08,5.00,4.71,81.23,4.25,1921,
2020/03/10 14:56:30,961.01,23.45,4.05,5.00,4.71,80.74,4.17,9999,
2020/03/10 15:01:30,960.94,23.47,3.99,5.00,4.71,81.40,4.19,1944,
2020/03/10 15:06:30,960.89,23.79,4.06,5.00,4.71,79.30,4.61,9999,
2020/03/10 15:11:30,960.84,23.81,4.20,5.25,4.71,78.98,4.71,2739,
2020/03/10 15:16:30,960.65,23.72,4.40,5.50,4.71,78.64,4.72,9999,
2020/03/10 15:21:30,960.81,23.68,4.56,5.50,4.71,78.13,4.97,1915,
2020/03/10 15:26:30,960.65,23.62,4.75,5.75,4.71,78.03,4.80,2049,
2020/03/10 15:31:30,960.93,23.47,4.81,5.75,4.71,78.96,4.86,1907,
2020/03/10 15:36:30,960.74,23.47,4.85,5.75,4.71,79.74,4.80,9999,
2020/03/10 15:41:30,960.66,23.40,4.87,6.00,4.71,79.84,4.74,2720,
2020/03/10 15:46:30,960.75,23.48,4.83,5.75,4.71,80.29,4.80,2730,
2020/03/10 15:51:30,960.60,23.41,4.80,5.75,4.71,80.94,4.62,1912,
2020/03/10 15:56:30,960.66,23.53,4.75,5.75,4.71,79.74,4.84,9999,
2020/03/10 16:01:30,960.64,23.69,4.84,5.75,4.71,78.92,4.98,9999,
2020/03/10 16:06:30,960.37,23.55,4.99,6.00,4.71,80.02,4.44,1914,
2020/03/10 16:11:30,960.33,23.45,5.01,6.00,4.71,79.88,4.32,1910,
2020/03/10 16:16:30,960.34,23.23,4.93,6.00,4.71,81.43,4.39,9999,
2020/03/10 16:21:30,960.41,23.56,4.88,6.00,4.71,79.74,4.86,1910,
2020/03/10 16:26:30,960.19,23.56,4.99,6.00,4.71,79.86,4.74,9999,
2020/03/10 16:31:30,959.91,23.53,5.06,6.00,4.71,79.93,4.78,9999,
2020/03/10 16:36:30,959.68,23.58,5.09,6.00,4.71,79.41,4.74,9999,
2020/03/10 16:41:30,959.48,23.34,5.10,6.00,4.71,80.24,4.39,9999,
2020/03/10 16:46:30,959.62,23.29,5.04,6.00,4.71,80.64,4.40,9999,
2020/03/10 16:51:30,959.66,23.48,5.03,6.00,4.71,79.74,4.84,9999,
2020/03/10 16:56:30,959.58,23.55,5.12,6.00,4.71,79.13,5.23,9999,
2020/03/10 17:01:30,959.37,23.66,5.38,6.25,4.71,77.74,5.40,9999,
2020/03/10 17:06:30,959.41,23.51,5.54,6.50,4.71,78.25,5.34,1923,
2020/03/10 17:11:30,959.41,23.49,5.69,6.75,4.71,77.54,5.66,1920,
2020/03/10 17:16:30,959.14,23.27,5.80,6.75,4.71,78.39,5.18,9999,
2020/03/10 17:21:30,959.25,23.03,5.66,6.75,4.71,79.64,4.97,9999,
2020/03/10 17:26:30,959.35,23.08,5.45,6.50,4.71,79.91,4.79,1981,
2020/03/10 17:31:30,959.51,23.34,5.30,6.25,4.71,79.64,4.86,3441,
2020/03/10 17:36:30,959.45,23.23,5.19,6.25,4.71,81.42,4.69,3438,
2020/03/10 17:41:30,959.38,23.56,5.17,6.25,4.71,79.23,5.02,9999,
2020/03/10 17:46:30,959.30,23.53,5.18,6.25,4.71,79.94,4.71,1918,
2020/03/10 17:51:30,959.09,23.26,5.14,6.25,4.71,80.67,4.61,9999,
2020/03/10 17:56:30,959.18,23.36,5.00,6.00,4.71,80.77,4.74,9999,
2020/03/10 18:01:30,958.97,23.28,4.83,5.75,4.71,82.14,4.29,1958,
2020/03/10 18:06:30,959.21,23.42,4.60,5.50,4.71,82.04,4.51,1961,
2020/03/10 18:11:30,959.17,23.50,4.52,5.50,4.71,81.84,4.40,1962,
2020/03/10 18:16:30,959.14,23.54,4.52,5.50,4.71,81.52,4.53,9999,
2020/03/10 18:21:30,959.16,23.57,4.58,5.50,4.71,80.74,4.64,1950,
2020/03/10 18:26:30,959.18,23.62,4.65,5.75,4.71,80.62,4.88,9999,
2020/03/10 18:31:30,958.98,23.83,4.85,6.00,4.71,80.07,5.08,1943,
2020/03/10 18:36:30,958.49,23.58,5.07,6.00,4.71,81.23,4.51,1969,
2020/03/10 18:41:30,958.33,23.23,5.00,6.00,4.71,82.98,4.46,1962,
2020/03/10 18:46:30,958.41,23.26,4.74,5.75,4.71,81.67,4.64,9999,
2020/03/10 18:51:30,958.51,23.39,4.52,5.50,4.71,81.48,4.72,9999,
2020/03/10 18:56:30,958.58,23.61,4.48,5.50,4.71,80.48,5.02,1985,
2020/03/10 19:01:30,958.45,23.70,4.64,5.75,4.71,79.22,5.11,9999,
2020/03/10 19:06:30,958.23,23.49,4.72,5.75,4.71,80.10,4.80,9999,
2020/03/10 19:11:30,958.24,23.41,4.70,5.75,4.71,80.67,4.88,1956,
2020/03/10 19:16:30,958.09,23.58,4.75,5.75,4.71,80.65,5.11,9999,
2020/03/10 19:21:30,958.02,23.52,4.81,5.75,4.71,80.33,5.09,9999,
2020/03/10 19:26:30,957.89,23.71,4.93,6.00,4.71,79.12,5.16,9999,
2020/03/10 19:31:30,957.49,23.61,5.07,6.00,4.71,79.86,4.95,1930,
2020/03/10 19:36:30,957.38,23.41,5.09,6.00,4.71,79.72,5.00,9999,
2020/03/10 19:41:30,957.26,23.37,5.01,6.00,4.71,79.13,5.02,1936,
2020/03/10 19:46:30,957.25,23.33,4.93,6.00,4.71,79.39,4.78,9999,
2020/03/10 19:51:30,957.43,23.38,4.84,5.75,4.71,79.32,5.26,1997,
2020/03/10 19:56:30,957.10,23.27,4.83,5.75,4.71,79.88,4.88,9999,
2020/03/10 20:01:30,957.06,23.18,4.67,5.75,4.71,81.70,4.76,9999,
2020/03/10 20:06:30,956.91,23.28,4.55,5.50,4.71,81.04,4.55,2453,
2020/03/10 20:11:30,956.72,23.38,4.37,5.50,4.71,81.90,4.62,9999,
2020/03/10 20:16:30,956.60,23.33,4.05,5.00,4.71,82.64,4.19,2042,
2020/03/10 20:21:30,956.77,23.49,3.74,4.75,4.71,82.77,4.32,9999,
2020/03/10 20:26:30,956.71,23.58,3.59,4.50,4.71,83.15,4.49,9999,
2020/03/10 20:31:30,956.70,23.60,3.48,4.50,4.71,83.60,4.33,1933,
2020/03/10 20:36:30,956.65,23.63,3.43,4.50,4.71,83.45,4.51,9999,
2020/03/10 20:41:30,956.70,23.76,3.49,4.50,4.71,82.33,4.68,9999,
2020/03/10 20:46:30,956.58,23.78,3.64,4.75,4.71,82.41,4.72,9999,
2020/03/10 20:51:30,956.37,23.71,3.72,4.75,4.71,82.84,4.71,9999,
2020/03/10 20:56:30,956.16,23.72,3.77,4.75,4.71,81.92,4.74,2339,
2020/03/10 21:01:30,956.05,23.67,3.72,4.75,4.71,82.41,4.60,9999,
2020/03/10 21:06:30,956.01,23.62,3.57,4.50,4.71,82.52,4.39,9999,
2020/03/10 21:11:30,956.19,23.68,3.43,4.50,4.71,82.68,4.55,9999,
2020/03/10 21:16:30,956.21,23.90,3.43,4.50,4.71,83.10,4.75,9999,
2020/03/10 21:21:30,956.12,23.78,3.45,4.50,4.71,85.06,4.53,2780,
2020/03/10 21:26:30,955.87,23.74,3.41,4.50,4.71,86.08,4.17,9999,
2020/03/10 21:31:30,955.96,23.77,3.35,4.50,4.71,85.77,4.54,9999,
