Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Humidity [%], Temp Atmos [C],Distace [mm], 
2020/02/27 13:39:21,957.21,15.40,7.62,8.25,4.77,53.16,9.02,954,
2020/02/27 13:44:21,957.40,15.22,7.84,8.50,4.77,52.92,9.43,967,
2020/02/27 13:49:21,956.92,15.11,7.95,8.75,4.77,55.43,8.68,947,
2020/02/27 13:54:21,957.23,15.16,8.03,8.75,4.77,55.29,8.61,920,
2020/02/27 13:59:21,957.32,15.10,7.91,8.50,4.76,57.27,8.27,941,
2020/02/27 14:04:21,957.11,15.01,7.82,8.50,4.77,55.54,8.79,952,
2020/02/27 14:09:21,957.12,15.09,7.86,8.50,4.77,57.92,8.16,925,
2020/02/27 14:14:21,957.26,15.00,7.81,8.50,4.77,57.61,8.06,943,
2020/02/27 14:19:21,957.65,15.20,7.74,8.25,4.77,54.43,8.80,909,
2020/02/27 14:24:21,957.47,15.02,7.81,8.50,4.77,57.17,8.46,923,
2020/02/27 14:29:21,957.00,14.96,7.85,8.50,4.77,58.67,8.28,930,
2020/02/27 14:34:21,957.73,15.06,7.77,8.50,4.77,54.41,9.17,887,
2020/02/27 14:39:21,957.62,15.07,7.87,8.50,4.77,54.14,9.20,946,
2020/02/27 14:44:21,957.57,15.35,8.23,9.00,4.77,53.09,8.97,949,
2020/02/27 14:49:21,958.09,15.20,8.35,9.00,4.77,54.03,8.86,946,
2020/02/27 14:54:21,958.20,15.29,8.45,9.00,4.77,53.13,9.28,922,
2020/02/27 14:59:21,958.04,15.18,8.58,9.25,4.77,53.07,9.51,948,
2020/02/27 15:04:21,957.71,15.11,8.74,9.50,4.77,53.94,8.88,948,
2020/02/27 15:09:21,958.11,15.25,8.80,9.50,4.77,50.41,10.06,949,
2020/02/27 15:14:21,958.49,15.34,8.93,9.75,4.77,47.96,10.69,936,
2020/02/27 15:19:21,958.47,15.42,9.24,9.75,4.77,49.85,9.99,948,
2020/02/27 15:24:21,958.14,15.06,9.21,10.00,4.77,53.88,9.28,958,
2020/02/27 15:29:21,958.54,15.03,9.02,9.75,4.77,52.64,9.64,940,
2020/02/27 15:34:21,958.57,14.98,8.96,9.75,4.77,54.08,8.99,954,
2020/02/27 15:39:21,958.76,15.11,9.03,9.75,4.77,52.97,9.61,959,
2020/02/27 15:44:21,959.15,14.86,9.05,9.75,4.77,55.10,9.31,937,
2020/02/27 15:49:21,958.12,15.08,9.16,9.75,4.77,54.77,8.90,930,
2020/02/27 15:54:21,958.81,15.03,9.21,10.00,4.77,53.23,9.57,945,
2020/02/27 15:59:21,958.65,15.09,9.35,10.00,4.77,55.41,8.90,965,
2020/02/27 16:04:21,958.68,15.06,9.36,10.00,4.77,53.38,9.57,959,
2020/02/27 16:09:21,958.57,15.33,9.50,10.25,4.77,51.79,10.20,1042,
2020/02/27 16:14:21,959.11,15.19,9.72,10.25,4.77,52.00,10.07,950,
2020/02/27 16:19:21,958.84,15.39,10.06,10.75,4.77,51.21,9.92,940,
2020/02/27 16:24:21,958.88,15.48,10.26,11.00,4.76,50.15,10.10,948,
2020/02/27 16:29:21,959.02,15.19,10.24,11.00,4.77,50.73,10.07,980,
2020/02/27 16:34:21,958.69,15.24,10.25,11.00,4.77,52.46,9.70,955,
2020/02/27 16:39:21,958.96,15.17,10.39,11.00,4.77,52.83,9.65,950,
2020/02/27 16:44:21,958.80,14.99,10.29,11.00,4.77,50.93,10.38,980,
2020/02/27 16:49:21,958.64,15.35,10.51,11.00,4.77,48.20,11.36,983,
2020/02/27 16:54:21,958.25,15.34,10.73,11.25,4.77,47.58,10.87,1030,
2020/02/27 16:59:21,958.66,15.33,10.75,11.50,4.77,49.00,10.31,969,
2020/02/27 17:04:21,958.85,15.14,10.73,11.50,4.77,50.08,10.58,983,
2020/02/27 17:09:21,958.38,15.52,10.96,11.75,4.77,47.11,10.85,964,
2020/02/27 17:14:21,959.27,15.67,11.21,11.75,4.77,45.66,11.80,958,
2020/02/27 17:19:21,958.98,15.47,11.61,12.25,4.77,46.97,11.24,953,
2020/02/27 17:24:21,958.95,15.15,11.54,12.25,4.77,47.69,11.18,1013,
2020/02/27 17:29:21,958.61,15.26,11.36,12.00,4.77,47.34,10.73,960,
2020/02/27 17:34:21,958.56,15.23,11.22,11.75,4.77,48.62,10.65,997,
2020/02/27 17:39:21,958.16,15.16,11.15,11.75,4.77,47.89,11.03,1114,
2020/02/27 17:44:21,959.29,15.28,11.14,11.75,4.77,46.03,11.40,977,
2020/02/27 17:49:21,958.33,15.62,11.55,12.25,4.77,48.06,10.32,949,
2020/02/27 17:54:21,959.06,15.51,11.79,12.50,4.77,46.60,11.40,975,
2020/02/27 17:59:21,958.86,15.57,12.03,12.75,4.77,45.95,11.80,961,
2020/02/27 18:04:21,958.42,15.11,12.02,12.50,4.77,47.50,10.56,970,
2020/02/27 18:09:21,958.85,15.04,11.72,12.25,4.77,49.27,10.05,988,
2020/02/27 18:14:21,959.19,15.04,11.63,12.25,4.77,47.93,10.59,988,
2020/02/27 18:19:21,959.15,15.13,11.55,12.25,4.77,49.76,10.06,949,
2020/02/27 18:24:21,959.60,15.32,11.61,12.25,4.77,49.99,10.61,973,
2020/02/27 18:29:21,958.99,15.49,12.08,12.75,4.77,48.96,10.28,969,
2020/02/27 18:34:21,959.39,14.96,12.17,12.75,4.77,49.00,10.76,975,
2020/02/27 18:39:21,959.54,14.87,12.15,13.00,4.77,47.80,11.04,1015,
2020/02/27 18:44:21,959.82,14.56,11.51,12.25,4.77,50.77,10.78,1113,
2020/02/27 18:49:21,959.69,14.99,11.17,11.75,4.77,51.11,10.05,965,
2020/02/27 18:54:21,959.54,15.33,11.30,12.00,4.77,49.69,10.51,962,
2020/02/27 18:59:21,959.80,15.14,11.59,12.25,4.77,49.72,11.03,945,
2020/02/27 19:04:21,958.62,15.00,11.86,12.50,4.77,49.41,10.56,1012,
2020/02/27 19:09:21,959.39,14.78,11.36,12.00,4.77,48.43,10.99,1018,
2020/02/27 19:14:21,959.74,14.86,11.04,11.75,4.77,50.69,10.17,974,
2020/02/27 19:19:21,959.96,14.79,10.85,11.50,4.77,53.55,9.84,987,
2020/02/27 19:24:21,959.97,14.71,10.83,11.50,4.77,50.30,10.28,979,
2020/02/27 19:29:21,960.00,14.95,10.97,11.75,4.77,50.16,10.52,993,
2020/02/27 19:34:21,959.83,14.68,10.90,11.50,4.77,52.91,9.65,952,
2020/02/27 19:39:21,959.68,14.61,10.72,11.50,4.77,53.21,9.88,968,
2020/02/27 19:44:21,959.68,14.59,10.51,11.25,4.77,52.67,10.09,1009,
2020/02/27 19:49:21,959.97,14.65,10.25,10.75,4.76,52.78,10.27,994,
2020/02/27 19:54:21,960.55,14.77,10.14,10.75,4.76,49.96,10.87,1017,
2020/02/27 19:59:21,960.10,15.03,10.57,11.25,4.76,49.54,10.66,965,
2020/02/27 20:04:21,959.40,14.59,11.03,11.75,4.77,52.80,9.73,963,
2020/02/27 20:09:21,960.24,14.59,10.82,11.50,4.76,49.74,10.72,956,
2020/02/27 20:14:21,960.12,14.66,10.99,11.75,4.77,51.44,10.33,976,
2020/02/27 20:19:21,959.34,14.58,11.32,12.00,4.77,47.75,10.46,954,
2020/02/27 20:24:21,959.80,14.59,11.09,11.75,4.76,48.27,10.89,1063,
2020/02/27 20:29:21,959.96,14.45,10.50,11.25,4.76,52.29,10.03,1033,
2020/02/27 20:34:21,960.66,14.65,9.97,10.75,4.76,50.29,10.94,1009,
2020/02/27 20:39:21,960.16,14.54,9.90,10.50,4.76,53.17,9.91,1045,
2020/02/27 20:44:21,960.36,14.63,9.74,10.50,4.76,52.16,10.28,1011,
2020/02/27 20:49:21,960.37,14.61,9.70,10.50,4.76,54.28,9.65,954,
2020/02/27 20:54:21,960.06,14.51,9.70,10.25,4.76,54.29,9.33,1020,
2020/02/27 20:59:21,960.45,14.51,9.40,10.00,4.76,54.01,9.55,973,
2020/02/27 21:04:21,960.33,14.60,9.40,10.00,4.76,53.39,9.77,984,
2020/02/27 21:09:21,960.34,14.69,9.28,10.00,4.76,53.90,9.51,963,
2020/02/27 21:14:21,960.64,14.64,9.16,9.75,4.76,53.72,9.74,1025,
2020/02/27 21:19:21,960.21,14.67,9.17,9.75,4.76,53.53,9.51,979,
2020/02/27 21:24:21,960.37,14.76,9.23,10.00,4.76,51.51,10.43,992,
2020/02/27 21:29:21,960.28,14.63,9.07,9.75,4.76,55.68,8.87,954,
2020/02/27 21:34:21,960.29,14.68,8.73,9.50,4.76,55.50,8.99,961,
2020/02/27 21:39:21,960.66,14.72,8.41,9.00,4.76,56.94,8.86,960,
2020/02/27 21:44:21,960.58,14.88,8.19,8.75,4.76,56.51,8.99,959,
2020/02/27 21:49:21,960.63,14.86,8.07,8.75,4.76,57.99,8.68,968,
2020/02/27 21:54:21,960.75,14.90,7.94,8.75,4.76,58.28,8.73,964,
2020/02/27 21:59:21,960.59,14.91,7.84,8.50,4.76,57.57,8.95,970,
2020/02/27 22:04:21,960.60,14.94,7.78,8.50,4.76,58.36,8.28,974,
2020/02/27 22:09:21,960.96,14.83,7.58,8.25,4.76,59.38,8.05,962,
2020/02/27 22:14:21,960.92,14.92,7.47,8.25,4.76,59.36,8.62,961,
2020/02/27 22:19:21,960.94,14.94,7.36,8.00,4.76,58.55,8.58,962,
2020/02/27 22:24:21,961.06,14.98,7.26,8.00,4.76,57.39,8.88,963,
2020/02/27 22:29:21,961.01,14.92,7.19,7.75,4.76,59.05,8.47,964,
2020/02/27 22:34:21,960.79,14.94,7.21,7.75,4.76,58.70,8.14,977,
2020/02/27 22:39:21,961.22,14.98,7.27,8.00,4.76,56.45,9.62,974,
2020/02/27 22:44:21,961.06,15.00,7.35,8.00,4.76,56.34,8.91,975,
2020/02/27 22:49:21,961.05,14.91,7.34,8.00,4.76,58.13,8.79,963,
2020/02/27 22:54:21,961.15,14.96,7.14,7.75,4.76,59.38,8.61,957,
2020/02/27 22:59:21,961.12,14.96,6.99,7.75,4.76,60.04,8.16,961,
2020/02/27 23:04:21,961.28,14.98,6.91,7.50,4.76,59.02,9.11,985,
2020/02/27 23:09:21,960.85,15.05,6.94,7.75,4.76,59.96,8.27,961,
2020/02/27 23:14:21,961.10,15.12,6.85,7.50,4.76,58.86,8.60,969,
2020/02/27 23:19:21,960.99,15.13,6.90,7.50,4.76,57.59,8.83,1005,
2020/02/27 23:24:21,961.17,15.10,6.90,7.50,4.76,57.04,9.46,991,
2020/02/27 23:29:21,961.20,15.05,6.87,7.50,4.76,61.21,7.77,960,
2020/02/27 23:34:21,961.39,14.97,6.58,7.25,4.76,60.02,8.57,974,
2020/02/27 23:39:21,961.36,15.15,6.33,7.00,4.76,58.51,8.34,972,
2020/02/27 23:44:21,961.44,15.26,6.38,7.00,4.76,55.28,9.39,997,
2020/02/27 23:49:21,961.33,15.33,6.77,7.50,4.76,54.10,9.54,975,
2020/02/27 23:54:21,961.27,15.42,7.21,8.00,4.76,53.71,9.68,1066,
2020/02/27 23:59:21,961.35,15.04,7.23,8.00,4.76,58.48,8.79,977,
2020/02/28 00:04:21,961.40,14.97,6.95,7.50,4.76,58.04,9.10,982,
2020/02/28 00:09:21,961.23,15.04,6.77,7.50,4.76,58.48,8.83,987,
2020/02/28 00:14:21,961.19,15.09,6.62,7.25,4.76,61.08,7.98,978,
2020/02/28 00:19:21,961.37,15.08,6.42,7.00,4.76,59.53,8.60,976,
2020/02/28 00:24:21,961.19,15.14,6.30,7.00,4.76,61.00,8.18,977,
2020/02/28 00:29:21,961.37,15.13,6.30,7.00,4.76,57.87,9.03,980,
2020/02/28 00:34:21,961.38,15.20,6.44,7.00,4.76,57.17,9.15,1002,
2020/02/28 00:39:21,961.07,15.16,6.39,7.00,4.76,61.32,7.77,977,
2020/02/28 00:44:21,961.52,15.26,6.23,6.75,4.76,57.16,8.95,975,
2020/02/28 00:49:21,961.09,15.32,6.47,7.00,4.76,59.57,8.27,990,
2020/02/28 00:54:21,961.29,15.23,6.51,7.25,4.76,58.84,8.94,1006,
2020/02/28 00:59:21,961.24,15.20,6.48,7.00,4.76,60.00,8.43,981,
2020/02/28 01:04:21,961.58,15.18,6.26,7.00,4.76,59.83,8.99,998,
2020/02/28 01:09:21,961.31,15.38,6.33,7.00,4.76,57.35,9.20,1019,
2020/02/28 01:14:21,961.25,15.28,6.57,7.25,4.76,57.74,9.17,1014,
2020/02/28 01:19:21,961.14,15.25,6.73,7.50,4.76,58.54,8.86,1006,
2020/02/28 01:24:21,961.24,15.14,6.73,7.50,4.76,57.90,9.05,1009,
2020/02/28 01:29:21,961.00,15.09,6.70,7.25,4.76,60.69,7.92,983,
2020/02/28 01:34:21,961.44,15.16,6.38,7.00,4.76,58.04,9.11,1014,
2020/02/28 01:39:21,961.15,15.30,6.51,7.25,4.76,56.94,9.28,976,
2020/02/28 01:44:21,960.84,15.16,6.67,7.25,4.76,60.63,7.72,980,
2020/02/28 01:49:21,961.33,15.15,6.54,7.25,4.76,56.99,9.14,990,
2020/02/28 01:54:21,960.98,15.19,6.70,7.25,4.76,60.05,7.91,964,
2020/02/28 01:59:21,961.20,15.24,6.81,7.50,4.76,56.70,9.18,1036,
2020/02/28 02:04:21,960.93,15.17,7.02,7.75,4.76,57.81,8.54,998,
2020/02/28 02:09:21,961.33,15.05,6.96,7.75,4.77,57.79,8.90,967,
2020/02/28 02:14:21,961.32,15.18,6.92,7.50,4.76,56.10,9.42,1018,
2020/02/28 02:19:21,961.28,15.04,6.86,7.50,4.76,58.58,8.69,1017,
2020/02/28 02:24:21,961.22,15.25,6.79,7.50,4.76,57.60,8.98,1036,
2020/02/28 02:29:21,961.36,15.21,6.76,7.50,4.76,57.09,8.68,972,
2020/02/28 02:34:21,961.28,15.14,6.53,7.00,4.76,60.71,7.94,974,
2020/02/28 02:39:21,961.40,15.16,6.24,7.00,4.76,60.56,8.05,979,
2020/02/28 02:44:21,961.41,15.27,6.26,7.00,4.76,57.55,8.82,992,
2020/02/28 02:49:21,961.10,15.24,6.41,7.00,4.76,59.01,8.07,962,
2020/02/28 02:54:21,961.48,15.31,6.35,7.00,4.76,57.76,8.47,972,
2020/02/28 02:59:21,961.52,15.26,6.40,7.00,4.76,56.02,9.21,1025,
2020/02/28 03:04:21,961.29,15.29,6.60,7.25,4.76,57.55,8.80,1004,
2020/02/28 03:09:21,961.03,15.25,6.78,7.50,4.76,57.64,8.54,1011,
2020/02/28 03:14:21,961.04,15.13,6.77,7.25,4.76,58.34,8.12,991,
2020/02/28 03:19:21,961.24,15.08,6.54,7.25,4.76,59.89,7.95,976,
2020/02/28 03:24:21,961.30,15.22,6.35,7.00,4.76,59.11,8.12,980,
2020/02/28 03:29:21,961.14,15.25,6.31,7.00,4.76,58.72,7.91,974,
2020/02/28 03:34:21,961.32,15.27,6.30,7.00,4.76,56.07,8.80,996,
2020/02/28 03:39:21,961.15,15.22,6.43,7.00,4.76,56.93,8.62,1019,
2020/02/28 03:44:21,961.14,15.19,6.58,7.25,4.76,57.23,8.27,984,
2020/02/28 03:49:21,961.29,15.19,6.56,7.25,4.76,57.38,8.43,986,
2020/02/28 03:54:21,961.25,15.18,6.50,7.25,4.76,58.61,8.09,987,
2020/02/28 03:59:21,960.96,15.18,6.58,7.25,4.76,58.15,7.87,965,
2020/02/28 04:04:21,961.26,15.23,6.56,7.25,4.76,57.60,8.25,1059,
2020/02/28 04:09:21,961.37,15.17,6.57,7.25,4.76,56.63,8.93,976,
2020/02/28 04:14:21,961.05,15.16,6.69,7.25,4.76,56.73,8.57,989,
2020/02/28 04:19:21,961.10,15.15,6.73,7.50,4.76,55.99,9.14,1027,
2020/02/28 04:24:21,960.95,15.21,6.90,7.50,4.76,55.90,8.62,993,
2020/02/28 04:29:21,961.11,15.20,7.00,7.50,4.76,54.91,8.99,992,
2020/02/28 04:34:21,961.01,15.24,7.15,7.75,4.76,54.06,9.25,1022,
2020/02/28 04:39:21,960.80,15.16,7.33,8.00,4.76,54.03,8.95,1015,
2020/02/28 04:44:21,960.95,14.95,7.17,7.75,4.76,56.40,8.55,1013,
2020/02/28 04:49:21,961.04,15.13,7.08,7.75,4.76,53.45,9.25,1021,
2020/02/28 04:54:21,960.80,15.06,7.10,7.75,4.76,53.59,8.73,987,
2020/02/28 04:59:21,961.07,15.04,6.93,7.50,4.76,54.16,9.06,1017,
2020/02/28 05:04:21,960.87,15.13,6.93,7.75,4.76,53.12,8.76,988,
2020/02/28 05:09:21,960.94,15.14,6.98,7.75,4.76,52.86,9.21,1014,
2020/02/28 05:14:21,960.72,15.11,7.10,7.75,4.76,52.49,9.02,983,
2020/02/28 05:19:21,960.86,15.08,7.05,7.75,4.76,52.74,9.25,1010,
2020/02/28 05:24:21,960.60,15.24,7.25,8.00,4.76,51.47,9.42,991,
2020/02/28 05:29:21,960.57,15.10,7.27,8.00,4.76,54.58,8.55,981,
2020/02/28 05:34:21,960.77,15.14,7.18,7.75,4.76,52.15,9.51,1031,
2020/02/28 05:39:21,960.39,15.26,7.33,8.00,4.76,51.00,9.61,991,
2020/02/28 05:44:21,960.39,15.16,7.45,8.00,4.76,52.07,9.21,1019,
2020/02/28 05:49:21,960.54,14.98,7.22,8.00,4.76,56.06,8.17,976,
2020/02/28 05:54:21,960.57,15.10,6.88,7.50,4.76,54.02,8.75,995,
2020/02/28 05:59:21,960.44,15.23,6.97,7.75,4.76,50.87,9.44,1005,
2020/02/28 06:04:21,960.53,15.17,7.15,7.75,4.76,51.68,9.29,992,
2020/02/28 06:09:21,960.44,15.12,7.22,8.00,4.76,51.33,9.44,1003,
2020/02/28 06:14:21,960.13,15.12,7.29,8.00,4.76,52.09,8.97,1005,
2020/02/28 06:19:21,960.83,15.02,7.12,7.75,4.76,49.77,10.03,1038,
2020/02/28 06:24:21,960.18,15.13,7.33,8.00,4.76,52.20,8.68,1003,
2020/02/28 06:29:21,960.44,15.20,7.33,8.00,4.76,50.24,9.54,1000,
2020/02/28 06:34:21,960.00,15.13,7.49,8.25,4.76,51.84,8.83,987,
2020/02/28 06:39:21,960.63,15.04,7.28,8.00,4.76,51.12,9.42,1072,
2020/02/28 06:44:21,960.53,15.09,7.27,8.00,4.76,51.71,9.28,1002,
2020/02/28 06:49:21,960.53,15.23,7.39,8.00,4.76,49.63,9.79,1021,
2020/02/28 06:54:21,960.08,14.96,7.39,8.25,4.76,55.33,7.83,989,
2020/02/28 06:59:21,960.75,15.19,7.06,7.75,4.76,50.85,9.74,994,
2020/02/28 07:04:21,960.56,15.17,7.06,7.75,4.76,52.36,9.18,992,
2020/02/28 07:09:21,960.66,15.26,7.07,7.75,4.76,50.30,9.90,1014,
2020/02/28 07:14:21,960.49,15.27,7.37,8.00,4.76,50.22,9.83,1022,
2020/02/28 07:19:21,960.47,15.10,7.48,8.25,4.76,51.49,9.69,1013,
2020/02/28 07:24:21,960.26,15.10,7.54,8.25,4.76,52.04,9.53,1007,
2020/02/28 07:29:21,960.23,15.15,7.55,8.25,4.76,51.09,9.77,1032,
2020/02/28 07:34:21,959.93,15.12,7.65,8.50,4.76,52.42,9.17,973,
2020/02/28 07:39:21,960.09,15.24,7.70,8.50,4.76,50.60,9.69,996,
2020/02/28 07:44:21,960.18,15.10,7.78,8.50,4.76,50.59,9.90,983,
2020/02/28 07:49:21,960.20,15.20,7.87,8.50,4.76,50.49,9.98,1021,
2020/02/28 07:54:21,960.13,15.10,7.93,8.50,4.76,50.71,9.95,1009,
2020/02/28 07:59:21,960.07,15.05,7.88,8.50,4.76,51.59,9.62,1008,
2020/02/28 08:04:21,959.95,15.05,7.90,8.50,4.76,53.94,8.68,1007,
2020/02/28 08:09:21,960.50,15.15,7.86,8.50,4.76,51.32,9.79,1002,
2020/02/28 08:14:21,960.34,15.18,7.95,8.50,4.76,50.53,10.13,1025,
2020/02/28 08:19:21,960.27,15.14,8.03,8.75,4.76,51.28,9.87,1042,
2020/02/28 08:24:21,960.29,15.08,8.02,8.75,4.76,51.62,9.72,995,
2020/02/28 08:29:21,960.38,15.16,7.82,8.50,4.76,51.21,9.96,1011,
2020/02/28 08:34:21,960.24,15.15,7.88,8.50,4.76,50.56,9.85,993,
2020/02/28 08:39:21,960.30,15.13,7.69,8.25,4.76,52.20,9.64,1008,
2020/02/28 08:44:21,960.42,15.28,7.78,8.50,4.76,49.69,10.27,1029,
2020/02/28 08:49:21,960.38,15.26,8.03,8.75,4.76,50.24,10.06,976,
2020/02/28 08:54:21,960.16,15.20,8.09,8.75,4.76,50.52,9.87,1005,
2020/02/28 08:59:21,960.08,15.07,7.88,8.50,4.76,53.21,9.03,991,
2020/02/28 09:04:21,960.13,15.27,7.64,8.25,4.76,50.02,9.91,1026,
2020/02/28 09:09:21,959.92,15.20,7.67,8.25,4.76,51.90,9.32,992,
2020/02/28 09:14:21,960.10,15.22,7.44,8.00,4.76,52.78,8.95,993,
2020/02/28 09:19:21,960.13,15.30,7.43,8.25,4.75,50.77,9.43,1003,
2020/02/28 09:24:21,960.41,15.27,7.44,8.00,4.76,49.08,10.27,1028,
2020/02/28 09:29:21,960.19,15.34,7.69,8.25,4.75,49.56,9.94,1025,
2020/02/28 09:34:21,960.16,15.29,7.91,8.50,4.76,50.51,9.83,1026,
2020/02/28 09:39:21,960.03,15.09,7.92,8.50,4.76,52.58,9.21,1000,
2020/02/28 09:44:21,960.18,15.13,7.67,8.25,4.76,52.15,9.26,1007,
2020/02/28 09:49:21,960.17,15.21,7.63,8.25,4.76,52.13,9.10,1007,
2020/02/28 09:54:21,960.27,15.26,7.52,8.25,4.76,52.54,9.14,988,
2020/02/28 09:59:21,960.57,15.23,7.36,8.00,4.76,53.00,9.43,1021,
2020/02/28 10:04:21,960.47,15.27,7.41,8.00,4.75,51.92,9.77,1021,
2020/02/28 10:09:21,960.48,15.21,7.55,8.25,4.76,53.79,9.39,1070,
2020/02/28 10:14:21,960.32,15.40,7.76,8.50,4.76,53.38,9.73,1041,
2020/02/28 10:19:21,960.55,15.25,7.96,8.50,4.76,54.05,9.84,1048,
2020/02/28 10:24:21,960.34,15.24,8.09,8.75,4.76,54.39,9.66,1056,
2020/02/28 10:29:21,960.62,15.21,8.18,8.75,4.76,53.41,10.02,1020,
2020/02/28 10:34:21,960.48,15.18,8.23,9.00,4.76,53.78,9.76,1114,
2020/02/28 10:39:21,960.72,15.17,8.24,9.00,4.76,54.07,9.88,1020,
2020/02/28 10:44:21,960.59,15.16,8.19,8.75,4.76,53.49,10.28,1024,
2020/02/28 10:49:21,960.49,15.25,8.35,9.00,4.76,54.25,9.94,1049,
2020/02/28 10:54:21,960.26,15.16,8.39,9.00,4.75,55.69,9.74,1037,
2020/02/28 10:59:21,960.56,15.39,8.53,9.25,4.76,53.30,10.72,1020,
2020/02/28 11:04:21,960.42,15.35,8.82,9.50,4.76,53.25,10.58,1031,
2020/02/28 11:09:21,960.25,15.20,8.94,9.50,4.76,53.62,10.65,993,
2020/02/28 11:14:21,960.46,14.96,8.82,9.50,4.76,56.61,9.59,996,
2020/02/28 11:19:21,960.48,15.03,8.53,9.25,4.76,57.04,9.47,991,
2020/02/28 11:24:21,960.59,15.14,8.47,9.25,4.76,56.66,9.98,1013,
2020/02/28 11:29:21,960.77,15.30,8.64,9.50,4.76,55.25,10.63,1030,
2020/02/28 11:34:21,960.58,15.38,8.94,9.75,4.76,55.05,10.47,1045,
2020/02/28 11:39:21,960.54,15.31,9.17,10.00,4.76,54.83,10.59,1001,
2020/02/28 11:44:21,960.61,15.28,9.25,10.00,4.76,54.75,11.17,1043,
2020/02/28 11:49:21,960.40,15.30,9.43,10.00,4.76,54.94,10.80,1011,
2020/02/28 11:54:21,960.62,15.26,9.46,10.25,4.76,55.13,10.94,1031,
2020/02/28 11:59:21,960.38,15.15,9.53,10.25,4.76,55.07,11.14,1016,
2020/02/28 12:04:21,960.64,15.22,9.60,10.25,4.76,54.96,11.09,990,
2020/02/28 12:09:21,960.38,15.38,9.86,10.50,4.76,53.39,11.58,1047,
2020/02/28 12:14:21,960.30,15.41,10.18,11.00,4.76,52.64,11.76,1117,
2020/02/28 12:19:21,960.37,15.32,10.39,11.00,4.76,53.21,11.44,1043,
2020/02/28 12:24:21,960.63,15.05,10.16,10.75,4.76,54.47,11.40,1038,
2020/02/28 12:29:21,960.38,15.48,10.15,10.75,4.76,53.47,11.04,1009,
2020/02/28 12:34:21,960.63,15.85,10.41,11.00,4.76,52.78,12.21,1043,
2020/02/28 12:39:21,960.18,16.05,10.93,11.75,4.76,51.20,11.90,1019,
2020/02/28 12:44:21,960.30,15.71,11.04,11.75,4.76,53.25,11.22,1028,
2020/02/28 12:49:21,960.32,15.89,11.12,11.75,4.76,50.97,12.11,1048,
2020/02/28 12:54:21,960.09,15.85,11.47,12.25,4.76,51.73,11.58,1034,
2020/02/28 12:59:21,960.31,15.87,11.68,12.50,4.76,51.09,12.17,996,
2020/02/28 13:04:21,960.53,15.79,11.73,12.50,4.76,51.31,12.29,1034,
2020/02/28 13:09:21,960.13,15.87,11.95,12.50,4.77,51.62,12.08,1047,
2020/02/28 13:14:21,960.42,15.76,12.02,12.75,4.77,51.34,12.66,1048,
2020/02/28 13:19:21,960.13,15.93,12.25,13.00,4.76,50.59,12.76,1042,
2020/02/28 13:24:21,960.03,15.79,12.43,13.00,4.76,51.78,12.25,1029,
2020/02/28 13:29:21,960.30,15.55,12.29,13.00,4.76,52.51,12.44,1049,
2020/02/28 13:34:21,960.17,15.74,12.29,13.00,4.76,51.38,12.24,1047,
2020/02/28 13:39:21,960.48,15.60,12.25,13.00,4.76,52.08,12.80,1070,
2020/02/28 13:44:21,960.37,15.59,12.17,13.00,4.76,52.06,12.39,1058,
2020/02/28 13:49:21,960.73,15.50,12.09,12.75,4.76,52.09,12.87,1050,
2020/02/28 13:54:21,960.45,15.47,12.10,12.75,4.76,51.95,12.08,1061,
2020/02/28 13:59:21,960.19,15.39,11.93,12.50,4.76,53.05,11.66,1046,
2020/02/28 14:04:21,960.33,15.16,11.47,12.25,4.76,54.56,11.35,1021,
2020/02/28 14:09:21,960.52,15.22,10.97,11.75,4.76,53.38,11.32,1045,
2020/02/28 14:14:21,960.76,15.32,10.86,11.50,4.76,53.56,11.32,1045,
2020/02/28 14:19:21,960.59,15.33,10.87,11.75,4.76,53.70,10.99,1017,
2020/02/28 14:24:21,960.39,15.41,10.87,11.50,4.76,53.32,10.89,1014,
2020/02/28 14:29:21,960.63,15.22,10.71,11.50,4.76,54.81,11.32,991,
2020/02/28 14:34:21,960.70,15.26,10.60,11.50,4.76,54.61,11.07,1064,
2020/02/28 14:39:21,960.78,15.16,10.49,11.25,4.76,55.02,10.54,1007,
2020/02/28 14:44:21,960.59,15.22,10.38,11.00,4.75,55.59,10.81,1020,
2020/02/28 14:49:21,960.22,15.17,10.29,11.00,4.76,57.45,9.47,1024,
2020/02/28 14:54:21,960.60,15.22,10.23,11.00,4.76,55.91,10.73,1008,
2020/02/28 14:59:21,960.74,15.34,10.24,11.00,4.76,54.68,11.90,1011,
2020/02/28 15:04:21,960.42,15.65,10.72,11.25,4.76,52.22,11.95,1016,
2020/02/28 15:09:21,960.50,15.02,10.86,11.50,4.76,58.34,10.40,1002,
2020/02/28 15:14:21,961.08,15.37,10.71,11.50,4.76,52.63,12.95,1031,
2020/02/28 15:19:21,960.58,15.61,11.21,11.75,4.76,52.06,12.67,1062,
2020/02/28 15:24:21,960.53,15.40,11.55,12.25,4.76,53.45,12.10,1049,
2020/02/28 15:29:21,960.35,15.31,11.47,12.00,4.76,53.30,11.14,1019,
2020/02/28 15:34:21,960.90,15.46,11.38,12.00,4.76,52.26,12.63,1066,
