Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF,,,,,,,,,,
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Humidity [%],Temp,Distance [mm],Dist_cor,
11/02/2021 15:20,978.81,95.13,5.27,6,4.56,95.7,5.14,1046,2505,
11/02/2021 15:25,978.73,95.15,5.45,6,4.56,96.91,5.19,1043,2502,
11/02/2021 15:30,978.9,94.9,5.49,6.25,4.56,95.86,5.07,1042,2501,
11/02/2021 15:35,978.52,94.77,5.39,6.25,4.56,96.91,4.68,1047,2506,
11/02/2021 15:40,978.39,94.84,5.3,6,4.56,96.78,4.72,1046,2505,
11/02/2021 15:45,978.54,95.13,5.35,6.25,4.56,95.83,4.95,1045,2504,
11/02/2021 15:50,978.19,95.38,5.58,6.25,4.56,95.92,5.19,1003,2462,
11/02/2021 15:55,978.37,95.14,5.71,6.5,4.56,95.87,5.19,1056,2515,
11/02/2021 16:00,978.78,94.61,5.65,6.5,4.56,94.54,4.93,1045,2504,
11/02/2021 16:05,978.11,94.86,5.81,6.5,4.56,95.37,5.03,1056,2515,
11/02/2021 16:10,977.5,93.72,5.73,6.5,4.56,96.61,4.64,1037,2496,
11/02/2021 16:15,977.82,94.19,5.49,6.25,4.56,94.34,6.15,1063,2522,
11/02/2021 16:20,977.75,96.52,6.12,7,4.56,86.65,7.48,1061,2520,
11/02/2021 16:25,978.21,97.09,6.85,7.75,4.56,83.33,8.81,1053,2512,
11/02/2021 16:30,977.46,96.85,7.26,8,4.56,89.87,6.89,1054,2513,
11/02/2021 16:35,977.47,96.32,7.35,8,4.56,91.38,7.23,1050,2509,
11/02/2021 16:40,977.51,96.23,7.53,8.25,4.56,88.35,7.51,1059,2518,
11/02/2021 16:45,977.14,95.36,7.51,8.25,4.56,92.71,6.58,1052,2511,
11/02/2021 16:50,977.32,94.77,7.35,8,4.56,91.64,6.47,1051,2510,
11/02/2021 16:55,977.05,94.9,7.2,8,4.56,91.77,6.1,1063,2522,
11/02/2021 17:00,977.12,94.16,6.94,7.75,4.56,93.02,6.59,1068,2527,
11/02/2021 17:05,976.87,95.24,7.02,7.75,4.56,90.72,7,1071,2530,
11/02/2021 17:10,976.73,95.83,7.25,8,4.56,91.13,7.42,1062,2521,
11/02/2021 17:15,977.24,95.92,7.41,8.25,4.56,89.56,7.57,1078,2537,
11/02/2021 17:20,977.39,95.45,7.4,8.25,4.56,92.14,7.16,1061,2520,
11/02/2021 17:25,977.68,95.29,7.29,8,4.56,91.67,7.57,1060,2519,
11/02/2021 17:30,977.31,95.78,7.42,8.25,4.56,89.83,7.81,1054,2513,
11/02/2021 17:35,977.3,95.62,7.45,8.25,4.56,92.65,7.36,1051,2510,
11/02/2021 17:40,977.13,94.84,7.27,8,4.56,94.43,6.42,1052,2511,
11/02/2021 17:45,977.28,93.89,6.86,7.75,4.56,95.36,5.42,1058,2517,
11/02/2021 17:50,977.71,93.56,6.43,7.25,4.56,98.96,6.48,1058,2517,
11/02/2021 17:55,977.38,93.9,6.26,7,4.56,98.18,5.69,1155,2614,
11/02/2021 18:00,977.34,93.8,5.96,6.75,4.56,97.8,5.95,1064,2523,
11/02/2021 18:05,977.65,93.13,5.6,6.5,4.56,99.95,5.34,1077,2536,
11/02/2021 18:10,977.44,93.8,5.28,6,4.56,99.92,5.45,1062,2521,
11/02/2021 18:15,977.18,94.04,5.05,5.75,4.56,99.99,5.08,1074,2533,
11/02/2021 18:20,977.07,94.26,4.88,5.75,4.56,99.99,4.75,1061,2520,
11/02/2021 18:25,977.37,94.56,4.72,5.5,4.56,99.99,5.54,1066,2525,
11/02/2021 18:30,976.72,95.19,4.84,5.75,4.56,99.56,5.34,1068,2527,
11/02/2021 18:35,976.69,95.16,4.88,5.75,4.56,99.99,5.47,1066,2525,
11/02/2021 18:40,976.62,95.34,4.96,5.75,4.56,99.35,5.66,1069,2528,
11/02/2021 18:45,976.39,95.23,5,5.75,4.56,99.99,5.06,1068,2527,
11/02/2021 18:50,976.31,94.97,4.82,5.75,4.56,99.99,5.27,1078,2537,
11/02/2021 18:55,976.19,95.43,4.8,5.5,4.56,99.99,5.37,1081,2540,
11/02/2021 19:00,975.83,95.56,4.86,5.5,4.56,99.99,4.52,1074,2533,
11/02/2021 19:05,975.94,95.09,4.65,5.5,4.56,99.99,4.72,1069,2528,
11/02/2021 19:10,975.53,94.95,4.44,5.25,4.56,99.99,4.53,1072,2531,
11/02/2021 19:15,975.56,95.14,4.27,5,4.56,99.99,4.26,1073,2532,
11/02/2021 19:20,975.62,95.06,4.09,4.75,4.56,99.99,4.63,1080,2539,
11/02/2021 19:25,975.46,95.35,4,4.75,4.56,99.99,4.21,1069,2528,
11/02/2021 19:30,975.51,95.03,3.78,4.5,4.56,99.99,3.83,1079,2538,
11/02/2021 19:35,975.62,95.06,3.57,4.5,4.56,99.99,3.98,1080,2539,
11/02/2021 19:40,975.52,95.09,3.44,4.25,4.56,99.99,3.78,1080,2539,
11/02/2021 19:45,975.65,95.45,3.42,4.25,4.56,99.99,4.13,1089,2548,
11/02/2021 19:50,975.51,95.47,3.47,4.25,4.56,99.99,3.92,1081,2540,
11/02/2021 19:55,975.56,95.15,3.38,4.25,4.56,99.99,3.63,1088,2547,
11/02/2021 20:00,975.59,94.99,3.19,4,4.56,99.99,3.48,1086,2545,
11/02/2021 20:05,975.56,95.04,3.02,3.75,4.56,99.99,3.23,1088,2547,
11/02/2021 20:10,975.51,95.26,2.85,3.75,4.55,99.99,3.24,1092,2551,
11/02/2021 20:15,975.48,95.44,2.72,3.5,4.55,99.99,3.13,9999,11458,
11/02/2021 20:20,975.63,95.56,2.63,3.5,4.55,99.99,3.01,1092,2551,
11/02/2021 20:25,975.71,95.69,2.57,3.5,4.56,99.99,3.23,1085,2544,
11/02/2021 20:30,975.46,95.81,2.57,3.5,4.56,99.99,3,1088,2547,
11/02/2021 20:35,975.73,95.77,2.47,3.25,4.56,99.99,2.97,1101,2560,
11/02/2021 20:40,975.91,95.86,2.4,3.25,4.56,99.99,3.09,1095,2554,
11/02/2021 20:45,975.79,95.93,2.36,3,4.56,99.99,2.73,1101,2560,
11/02/2021 20:50,975.8,95.96,2.29,3,4.56,99.99,2.78,1102,2561,
11/02/2021 20:55,976.08,96,2.22,3,4.55,99.99,2.73,1090,2549,
11/02/2021 21:00,976.2,96.03,2.15,3,4.56,99.99,2.66,1105,2564,
11/02/2021 21:05,976.51,96.04,2.09,2.75,4.56,99.99,2.63,1090,2549,
11/02/2021 21:10,976.38,96.1,2.05,2.75,4.55,99.99,2.52,1094,2553,
11/02/2021 21:15,976.62,96.13,2,2.75,4.56,99.99,2.54,1092,2551,
11/02/2021 21:20,976.89,96.13,1.94,2.75,4.55,99.99,2.45,1102,2561,
11/02/2021 21:25,977.18,96.2,1.9,2.75,4.56,99.99,2.55,1099,2558,
11/02/2021 21:30,977.07,96.25,1.89,2.75,4.56,99.99,2.6,1093,2552,
11/02/2021 21:35,977.47,96.29,1.89,2.75,4.55,99.99,2.59,1094,2553,
11/02/2021 21:40,978.15,96.35,1.89,2.75,4.56,99.99,2.55,1091,2550,
11/02/2021 21:45,978.42,96.35,1.86,2.75,4.55,99.99,2.48,1088,2547,
11/02/2021 21:50,978.5,96.38,1.82,2.5,4.56,99.99,2.48,1089,2548,
11/02/2021 21:55,978.97,96.4,1.78,2.5,4.56,99.99,2.39,1091,2550,
11/02/2021 22:00,978.93,96.45,1.72,2.5,4.56,99.99,2.32,1092,2551,
11/02/2021 22:05,978.8,96.43,1.67,2.5,4.56,99.99,2.29,1092,2551,
11/02/2021 22:10,978.69,96.45,1.63,2.5,4.55,99.99,2.29,1093,2552,
11/02/2021 22:15,978.56,96.48,1.58,2.25,4.56,99.99,2.14,1080,2539,
11/02/2021 22:20,978.8,96.5,1.54,2.25,4.56,99.99,2.28,1079,2538,
11/02/2021 22:25,978.83,96.53,1.52,2.25,4.56,99.99,2.23,1085,2544,
11/02/2021 22:30,978.87,96.54,1.5,2.25,4.56,99.99,2.29,1086,2545,
11/02/2021 22:35,978.64,96.55,1.5,2.25,4.56,99.99,2.27,1079,2538,
11/02/2021 22:40,978.4,96.57,1.49,2.25,4.56,99.99,2.1,1079,2538,
11/02/2021 22:45,978.36,96.56,1.46,2.25,4.56,99.99,2.06,1140,2599,
11/02/2021 22:50,978.23,96.56,1.42,2.25,4.56,99.99,2.04,1079,2538,
11/02/2021 22:55,978.2,96.58,1.37,2,4.56,99.99,1.93,1079,2538,
11/02/2021 23:00,978.26,96.58,1.35,2.25,4.55,99.99,2.01,1084,2543,
11/02/2021 23:05,978.57,96.6,1.33,2,4.56,99.99,2.01,1087,2546,
11/02/2021 23:10,978.67,96.6,1.31,2,4.55,99.99,1.93,1088,2547,
11/02/2021 23:15,978.65,96.6,1.28,2,4.56,99.99,1.94,1086,2545,
11/02/2021 23:20,978.68,96.62,1.26,2,4.55,99.99,1.86,1081,2540,
11/02/2021 23:25,978.69,96.62,1.22,2,4.56,99.99,1.89,1082,2541,
11/02/2021 23:30,978.76,96.62,1.19,2,4.55,99.99,1.84,1084,2543,
11/02/2021 23:35,978.79,96.64,1.17,2,4.56,99.99,1.86,1091,2550,
11/02/2021 23:40,978.75,96.65,1.16,2,4.56,99.99,1.88,1079,2538,
11/02/2021 23:45,978.69,96.67,1.16,2,4.55,99.99,1.92,1087,2546,
11/02/2021 23:50,978.55,96.66,1.17,1.75,4.55,99.99,1.77,1078,2537,
11/02/2021 23:55,978.65,96.66,1.1,1.75,4.55,99.99,1.62,1079,2538,
12/02/2021 00:00,979,96.64,1.05,1.75,4.55,99.99,1.8,1078,2537,
12/02/2021 00:05,978.9,96.65,1.05,1.75,4.55,99.99,1.78,1079,2538,
12/02/2021 00:10,978.95,96.67,1.05,1.75,4.56,99.99,1.74,1079,2538,
12/02/2021 00:15,978.94,96.68,1.05,1.75,4.56,99.99,1.74,1086,2545,
12/02/2021 00:20,978.94,96.7,1.02,1.75,4.56,99.99,1.77,1086,2545,
12/02/2021 00:25,978.76,96.68,1.03,1.75,4.56,99.99,1.74,1081,2540,
12/02/2021 00:30,978.96,96.69,1.02,1.75,4.56,99.99,1.77,1079,2538,
12/02/2021 00:35,979.01,96.72,1.02,1.75,4.56,99.99,1.73,1088,2547,
12/02/2021 00:40,979.04,96.71,1.02,1.75,4.56,99.99,1.76,1079,2538,
12/02/2021 00:45,979.15,96.68,1.03,1.75,4.55,99.99,1.77,1080,2539,
12/02/2021 00:50,979.11,96.7,1.03,1.75,4.56,99.99,1.74,1083,2542,
12/02/2021 00:55,979.2,96.7,1.04,1.75,4.56,99.99,1.88,1090,2549,
12/02/2021 01:00,979.15,96.65,1.08,2,4.55,99.99,1.88,1087,2546,
12/02/2021 01:05,979.08,96.69,1.08,1.75,4.56,99.99,1.81,1084,2543,
12/02/2021 01:10,979.18,96.7,1.07,2,4.56,99.99,1.8,1088,2547,
12/02/2021 01:15,978.99,96.7,1.06,1.75,4.55,99.99,1.73,1092,2551,
12/02/2021 01:20,979.01,96.71,1.05,1.75,4.56,99.99,1.73,1091,2550,
12/02/2021 01:25,979.22,96.72,1.04,1.75,4.56,99.99,1.81,1085,2544,
12/02/2021 01:30,978.9,96.73,1.03,1.75,4.56,99.99,1.72,1092,2551,
12/02/2021 01:35,978.87,96.72,1.03,1.75,4.56,99.99,1.8,1098,2557,
12/02/2021 01:40,979.1,96.71,1.05,1.75,4.56,99.99,1.92,1111,2570,
12/02/2021 01:45,979.1,96.71,1.08,2,4.56,99.99,2.01,1083,2542,
12/02/2021 01:50,979.09,96.69,1.14,2,4.56,99.99,2.16,1081,2540,
12/02/2021 01:55,979,96.69,1.2,2,4.56,99.99,2.06,1081,2540,
12/02/2021 02:00,979.06,96.68,1.24,2,4.56,99.99,2.01,1085,2544,
12/02/2021 02:05,979.2,96.67,1.25,2,4.56,99.99,2.01,1082,2541,
12/02/2021 02:10,979.22,96.7,1.27,2,4.56,99.99,2.05,1087,2546,
12/02/2021 02:15,978.97,96.67,1.27,2,4.56,99.99,1.98,1086,2545,
12/02/2021 02:20,978.95,96.7,1.27,2,4.56,99.99,2.05,1088,2547,
12/02/2021 02:25,978.88,96.7,1.27,2,4.56,99.99,2.02,1087,2546,
12/02/2021 02:30,978.71,96.72,1.24,2,4.55,99.99,2.02,1091,2550,
12/02/2021 02:35,978.79,96.74,1.23,2,4.55,99.99,1.93,1089,2548,
12/02/2021 02:40,978.72,96.73,1.2,2,4.56,99.99,1.88,1090,2549,
12/02/2021 02:45,978.78,96.73,1.21,2,4.55,99.99,2,1088,2547,
12/02/2021 02:50,978.63,96.72,1.23,2,4.56,99.99,2.1,1089,2548,
12/02/2021 02:55,978.54,96.71,1.26,2,4.56,99.99,2.09,1089,2548,
12/02/2021 03:00,978.55,96.71,1.28,2,4.56,99.99,2.06,1086,2545,
12/02/2021 03:05,978.44,96.7,1.28,2,4.56,99.99,2.01,1087,2546,
12/02/2021 03:10,978.54,96.72,1.25,2,4.56,99.99,1.97,1085,2544,
12/02/2021 03:15,978.39,96.72,1.25,2,4.56,99.99,2.06,1087,2546,
12/02/2021 03:20,978.41,96.71,1.28,2,4.56,99.99,2.17,1088,2547,
12/02/2021 03:25,978.38,96.69,1.35,2,4.56,99.99,2.39,1085,2544,
12/02/2021 03:30,978.36,96.71,1.41,2.25,4.56,99.99,2.39,1084,2543,
12/02/2021 03:35,978.47,96.71,1.46,2.25,4.56,99.99,2.43,1086,2545,
12/02/2021 03:40,978.45,96.69,1.53,2.25,4.56,99.99,2.67,1082,2541,
12/02/2021 03:45,978.32,96.74,1.64,2.5,4.56,99.99,2.56,1082,2541,
12/02/2021 03:50,978.31,96.71,1.69,2.5,4.56,99.99,2.64,1083,2542,
12/02/2021 03:55,978.16,96.72,1.75,2.5,4.56,99.99,2.74,1084,2543,
12/02/2021 04:00,977.92,96.7,1.8,2.5,4.56,99.99,2.6,1088,2547,
12/02/2021 04:05,977.97,96.66,1.78,2.5,4.56,99.99,2.5,1089,2548,
12/02/2021 04:10,978,96.61,1.73,2.5,4.56,99.99,2.55,1092,2551,
12/02/2021 04:15,978.11,96.62,1.74,2.5,4.56,99.99,2.64,1092,2551,
12/02/2021 04:20,977.84,96.61,1.76,2.5,4.56,99.99,2.67,1100,2559,
12/02/2021 04:25,977.67,96.6,1.75,2.5,4.56,99.99,2.32,1098,2557,
12/02/2021 04:30,977.89,96.52,1.63,2.5,4.56,99.99,2.18,1096,2555,
12/02/2021 04:35,978.06,96.49,1.52,2.25,4.56,99.99,2.12,1090,2549,
12/02/2021 04:40,977.89,96.51,1.45,2.25,4.56,99.99,2.1,1092,2551,
12/02/2021 04:45,977.96,96.58,1.42,2.25,4.56,99.99,2.12,1093,2552,
12/02/2021 04:50,977.92,96.55,1.41,2.25,4.56,99.99,2.17,1091,2550,
12/02/2021 04:55,977.83,96.54,1.42,2.25,4.56,99.99,2.39,1099,2558,
12/02/2021 05:00,977.75,96.51,1.47,2.25,4.56,99.99,2.39,1101,2560,
12/02/2021 05:05,977.79,96.5,1.5,2.25,4.55,99.99,2.37,1096,2555,
12/02/2021 05:10,977.76,96.48,1.5,2.25,4.55,99.99,2.25,1102,2561,
12/02/2021 05:15,977.73,96.47,1.42,2.25,4.56,99.99,2.02,1098,2557,
12/02/2021 05:20,977.8,96.46,1.34,2.25,4.56,99.99,2.06,1101,2560,
12/02/2021 05:25,977.82,96.51,1.31,2,4.56,99.99,2,1101,2560,
12/02/2021 05:30,977.85,96.51,1.26,2,4.56,99.99,1.94,1108,2567,
12/02/2021 05:35,977.77,96.54,1.22,2,4.56,99.99,1.98,1106,2565,
12/02/2021 05:40,977.84,96.58,1.21,2,4.56,99.99,1.8,1167,2626,
12/02/2021 05:45,977.85,96.53,1.15,2,4.56,99.99,1.65,1099,2558,
12/02/2021 05:50,977.96,96.49,1.06,1.75,4.56,99.99,1.57,1091,2550,
12/02/2021 05:55,978.07,96.45,0.97,1.75,4.55,99.99,1.62,1091,2550,
12/02/2021 06:00,978.05,96.5,0.95,1.75,4.56,99.99,1.59,1093,2552,
12/02/2021 06:05,978.14,96.51,0.95,1.75,4.56,99.99,1.88,1097,2556,
12/02/2021 06:10,978.02,96.55,1.01,1.75,4.56,99.99,1.74,1102,2561,
12/02/2021 06:15,978.34,96.56,1.02,1.75,4.55,99.99,2.09,1106,2565,
12/02/2021 06:20,978.6,96.61,1.16,2,4.56,99.99,2.24,1100,2559,
12/02/2021 06:25,978.54,96.66,1.3,2,4.56,99.99,2.24,1097,2556,
12/02/2021 06:30,978.67,96.62,1.36,2,4.56,99.99,2.18,1097,2556,
12/02/2021 06:35,978.78,96.59,1.35,2,4.56,99.99,2.17,1096,2555,
12/02/2021 06:40,978.64,96.61,1.33,2,4.56,99.99,2.1,1097,2556,
12/02/2021 06:45,978.85,96.62,1.28,2.25,4.56,99.99,2.1,1088,2547,
